VDS_V W_m L_m VGS_V NFmin_dB NF_dB Rn_Ohm SOpt_real SOpt_imag
5.0 5e-6 0.60e-6 1.42 0.00100124 13.4014 1046.94 0.997259 0.0138617
5.0 5e-6 0.60e-6 1.425 0.00100072 13.4095 1048.98 0.997257 0.0138629
5.0 5e-6 0.60e-6 1.43 0.0010002 13.4175 1051.01 0.997255 0.013864
5.0 5e-6 0.60e-6 1.435 0.000999691 13.4254 1053.02 0.997253 0.0138652
5.0 5e-6 0.60e-6 1.44 0.000999186 13.4332 1055.02 0.997251 0.0138663
5.0 5e-6 0.60e-6 1.445 0.000998685 13.441 1057 0.997248 0.0138674
5.0 5e-6 0.60e-6 1.45 0.000998189 13.4487 1058.97 0.997246 0.0138685
5.0 5e-6 0.60e-6 1.455 0.000997698 13.4564 1060.93 0.997244 0.0138696
5.0 5e-6 0.60e-6 1.46 0.000997212 13.4639 1062.87 0.997242 0.0138707
5.0 5e-6 0.60e-6 1.465 0.000996731 13.4715 1064.8 0.99724 0.0138718
5.0 5e-6 0.60e-6 1.47 0.000996255 13.4789 1066.72 0.997238 0.0138728
5.0 5e-6 0.60e-6 1.475 0.000995784 13.4863 1068.63 0.997236 0.0138738
5.0 5e-6 0.60e-6 1.48 0.000995318 13.4937 1070.52 0.997234 0.0138749
5.0 5e-6 0.60e-6 1.485 0.000994857 13.501 1072.41 0.997232 0.0138759
5.0 5e-6 0.60e-6 1.49 0.000994401 13.5082 1074.28 0.99723 0.0138769
5.0 5e-6 0.60e-6 1.495 0.00099395 13.5154 1076.15 0.997228 0.0138779
5.0 5e-6 0.60e-6 1.5 0.000993503 13.5225 1078 0.997226 0.0138788
5.0 5e-6 0.60e-6 1.505 0.000993062 13.5296 1079.85 0.997224 0.0138798
5.0 5e-6 0.60e-6 1.51 0.000992626 13.5366 1081.68 0.997222 0.0138808
5.0 5e-6 0.60e-6 1.515 0.000992194 13.5436 1083.51 0.99722 0.0138817
5.0 5e-6 0.60e-6 1.52 0.000991768 13.5506 1085.33 0.997219 0.0138826
5.0 5e-6 0.60e-6 1.525 0.000991346 13.5575 1087.13 0.997217 0.0138836
5.0 5e-6 0.60e-6 1.53 0.00099093 13.5644 1088.94 0.997215 0.0138845
5.0 5e-6 0.60e-6 1.535 0.000990518 13.5712 1090.73 0.997213 0.0138854
5.0 5e-6 0.60e-6 1.54 0.000990111 13.578 1092.51 0.997211 0.0138862
5.0 5e-6 0.60e-6 1.545 0.000989709 13.5847 1094.29 0.997209 0.0138871
5.0 5e-6 0.60e-6 1.55 0.000989312 13.5914 1096.06 0.997208 0.013888
5.0 5e-6 0.60e-6 1.555 0.00098892 13.5981 1097.83 0.997206 0.0138888
5.0 5e-6 0.60e-6 1.56 0.000988532 13.6047 1099.59 0.997204 0.0138897
5.0 5e-6 0.60e-6 1.565 0.00098815 13.6113 1101.34 0.997202 0.0138905
5.0 5e-6 0.60e-6 1.57 0.000987772 13.6179 1103.08 0.997201 0.0138913
5.0 5e-6 0.60e-6 1.575 0.000987399 13.6244 1104.82 0.997199 0.0138922
5.0 5e-6 0.60e-6 1.58 0.000987031 13.6309 1106.55 0.997197 0.013893
5.0 5e-6 0.60e-6 1.585 0.000986667 13.6374 1108.28 0.997196 0.0138937
5.0 5e-6 0.60e-6 1.59 0.000986309 13.6439 1110.01 0.997194 0.0138945
5.0 5e-6 0.60e-6 1.595 0.000985955 13.6503 1111.72 0.997192 0.0138953
5.0 5e-6 0.60e-6 1.6 0.000985606 13.6567 1113.44 0.997191 0.0138961
5.0 5e-6 0.60e-6 1.605 0.000985261 13.663 1115.14 0.997189 0.0138968
5.0 5e-6 0.60e-6 1.61 0.000984922 13.6694 1116.85 0.997187 0.0138976
5.0 5e-6 0.60e-6 1.615 0.000984587 13.6757 1118.54 0.997186 0.0138983
5.0 5e-6 0.60e-6 1.62 0.000984256 13.682 1120.24 0.997184 0.013899
5.0 5e-6 0.60e-6 1.625 0.000983931 13.6882 1121.93 0.997183 0.0138997
5.0 5e-6 0.60e-6 1.63 0.00098361 13.6945 1123.62 0.997181 0.0139004
5.0 5e-6 0.60e-6 1.635 0.000983293 13.7007 1125.3 0.99718 0.0139011
5.0 5e-6 0.60e-6 1.64 0.000982981 13.7069 1126.98 0.997178 0.0139018
5.0 5e-6 0.60e-6 1.645 0.000982674 13.713 1128.65 0.997177 0.0139025
5.0 5e-6 0.60e-6 1.65 0.000982371 13.7192 1130.32 0.997175 0.0139032
5.0 5e-6 0.60e-6 1.655 0.000982073 13.7253 1131.99 0.997174 0.0139038
5.0 5e-6 0.60e-6 1.66 0.00098178 13.7314 1133.66 0.997172 0.0139045
5.0 5e-6 0.60e-6 1.665 0.000981491 13.7375 1135.32 0.997171 0.0139051
5.0 5e-6 0.60e-6 1.67 0.000981206 13.7436 1136.98 0.99717 0.0139058
5.0 5e-6 0.60e-6 1.675 0.000980926 13.7497 1138.64 0.997168 0.0139064
5.0 5e-6 0.60e-6 1.68 0.00098065 13.7557 1140.3 0.997167 0.013907
5.0 5e-6 0.60e-6 1.685 0.000980379 13.7617 1141.95 0.997166 0.0139076
5.0 5e-6 0.60e-6 1.69 0.000980112 13.7677 1143.6 0.997164 0.0139082
5.0 5e-6 0.60e-6 1.695 0.00097985 13.7737 1145.25 0.997163 0.0139088
5.0 5e-6 0.60e-6 1.7 0.000979592 13.7797 1146.9 0.997162 0.0139094
5.0 5e-6 0.60e-6 1.705 0.000979339 13.7856 1148.54 0.99716 0.0139099
5.0 5e-6 0.60e-6 1.71 0.00097909 13.7916 1150.18 0.997159 0.0139105
5.0 5e-6 0.60e-6 1.715 0.000978845 13.7975 1151.83 0.997158 0.0139111
5.0 5e-6 0.60e-6 1.72 0.000978604 13.8034 1153.47 0.997157 0.0139116
5.0 5e-6 0.60e-6 1.725 0.000978368 13.8093 1155.1 0.997155 0.0139122
5.0 5e-6 0.60e-6 1.73 0.000978137 13.8152 1156.74 0.997154 0.0139127
5.0 5e-6 0.60e-6 1.735 0.000977909 13.8211 1158.38 0.997153 0.0139132
5.0 5e-6 0.60e-6 1.74 0.000977686 13.827 1160.01 0.997152 0.0139137
5.0 5e-6 0.60e-6 1.745 0.000977467 13.8328 1161.65 0.997151 0.0139142
5.0 5e-6 0.60e-6 1.75 0.000977252 13.8387 1163.28 0.99715 0.0139147
5.0 5e-6 0.60e-6 1.755 0.000977042 13.8445 1164.91 0.997148 0.0139152
5.0 5e-6 0.60e-6 1.76 0.000976835 13.8503 1166.54 0.997147 0.0139157
5.0 5e-6 0.60e-6 1.765 0.000976633 13.8561 1168.17 0.997146 0.0139162
5.0 5e-6 0.60e-6 1.77 0.000976435 13.8619 1169.8 0.997145 0.0139166
5.0 5e-6 0.60e-6 1.775 0.000976242 13.8677 1171.43 0.997144 0.0139171
5.0 5e-6 0.60e-6 1.78 0.000976052 13.8735 1173.06 0.997143 0.0139176
5.0 5e-6 0.60e-6 1.785 0.000975866 13.8793 1174.69 0.997142 0.013918
5.0 5e-6 0.60e-6 1.79 0.000975685 13.8851 1176.32 0.997141 0.0139184
5.0 5e-6 0.60e-6 1.795 0.000975508 13.8908 1177.95 0.99714 0.0139189
5.0 5e-6 0.60e-6 1.8 0.000975335 13.8966 1179.58 0.997139 0.0139193
5.0 5e-6 0.60e-6 1.805 0.000975166 13.9023 1181.21 0.997138 0.0139197
5.0 5e-6 0.60e-6 1.81 0.000975001 13.9081 1182.84 0.997137 0.0139201
5.0 5e-6 0.60e-6 1.815 0.00097484 13.9138 1184.47 0.997136 0.0139205
5.0 5e-6 0.60e-6 1.82 0.000974683 13.9195 1186.1 0.997135 0.0139209
5.0 5e-6 0.60e-6 1.825 0.00097453 13.9252 1187.73 0.997134 0.0139212
5.0 5e-6 0.60e-6 1.83 0.000974381 13.9309 1189.36 0.997133 0.0139216
5.0 5e-6 0.60e-6 1.835 0.000974236 13.9367 1190.99 0.997133 0.013922
5.0 5e-6 0.60e-6 1.84 0.000974095 13.9424 1192.62 0.997132 0.0139223
5.0 5e-6 0.60e-6 1.845 0.000973958 13.9481 1194.25 0.997131 0.0139227
5.0 5e-6 0.60e-6 1.85 0.000973825 13.9537 1195.89 0.99713 0.013923
5.0 5e-6 0.60e-6 1.855 0.000973696 13.9594 1197.52 0.997129 0.0139234
5.0 5e-6 0.60e-6 1.86 0.00097357 13.9651 1199.16 0.997128 0.0139237
5.0 5e-6 0.60e-6 1.865 0.000973449 13.9708 1200.79 0.997128 0.013924
5.0 5e-6 0.60e-6 1.87 0.000973332 13.9765 1202.43 0.997127 0.0139243
5.0 5e-6 0.60e-6 1.875 0.000973218 13.9821 1204.07 0.997126 0.0139246
5.0 5e-6 0.60e-6 1.88 0.000973108 13.9878 1205.71 0.997125 0.0139249
5.0 5e-6 0.60e-6 1.885 0.000973002 13.9935 1207.35 0.997125 0.0139252
5.0 5e-6 0.60e-6 1.89 0.0009729 13.9992 1208.99 0.997124 0.0139255
5.0 5e-6 0.60e-6 1.895 0.000972802 14.0048 1210.63 0.997123 0.0139257
5.0 5e-6 0.60e-6 1.9 0.000972708 14.0105 1212.28 0.997123 0.013926
5.0 5e-6 0.60e-6 1.905 0.000972617 14.0161 1213.92 0.997122 0.0139262
5.0 5e-6 0.60e-6 1.91 0.00097253 14.0218 1215.57 0.997121 0.0139265
5.0 5e-6 0.60e-6 1.915 0.000972447 14.0274 1217.22 0.997121 0.0139267
5.0 5e-6 0.60e-6 1.92 0.000972368 14.0331 1218.87 0.99712 0.013927
5.0 5e-6 0.60e-6 1.925 0.000972292 14.0388 1220.53 0.99712 0.0139272
5.0 5e-6 0.60e-6 1.93 0.00097222 14.0444 1222.18 0.997119 0.0139274
5.0 5e-6 0.60e-6 1.935 0.000972152 14.0501 1223.84 0.997118 0.0139276
5.0 5e-6 0.60e-6 1.94 0.000972088 14.0557 1225.5 0.997118 0.0139278
5.0 5e-6 0.60e-6 1.945 0.000972027 14.0614 1227.16 0.997117 0.013928
5.0 5e-6 0.60e-6 1.95 0.00097197 14.067 1228.83 0.997117 0.0139282
5.0 5e-6 0.60e-6 1.955 0.000971916 14.0727 1230.49 0.997116 0.0139283
5.0 5e-6 0.60e-6 1.96 0.000971866 14.0783 1232.16 0.997116 0.0139285
5.0 5e-6 0.60e-6 1.965 0.00097182 14.084 1233.83 0.997115 0.0139287
5.0 5e-6 0.60e-6 1.97 0.000971777 14.0896 1235.5 0.997115 0.0139288
5.0 5e-6 0.60e-6 1.975 0.000971738 14.0953 1237.18 0.997115 0.0139289
5.0 5e-6 0.60e-6 1.98 0.000971703 14.1009 1238.86 0.997114 0.0139291
5.0 5e-6 0.60e-6 1.985 0.000971671 14.1066 1240.54 0.997114 0.0139292
5.0 5e-6 0.60e-6 1.99 0.000971642 14.1122 1242.22 0.997113 0.0139293
5.0 5e-6 0.60e-6 1.995 0.000971618 14.1179 1243.91 0.997113 0.0139294
5.0 5e-6 0.60e-6 2 0.000971596 14.1236 1245.6 0.997113 0.0139295
5.0 5e-6 0.60e-6 2.005 0.000971579 14.1292 1247.29 0.997112 0.0139296
5.0 5e-6 0.60e-6 2.01 0.000971564 14.1349 1248.99 0.997112 0.0139297
5.0 5e-6 0.60e-6 2.015 0.000971554 14.1406 1250.68 0.997112 0.0139298
5.0 5e-6 0.60e-6 2.02 0.000971546 14.1463 1252.39 0.997111 0.0139298
5.0 5e-6 0.60e-6 2.025 0.000971543 14.1519 1254.09 0.997111 0.0139299
5.0 5e-6 0.60e-6 2.03 0.000971542 14.1576 1255.8 0.997111 0.0139299
5.0 5e-6 0.60e-6 2.035 0.000971545 14.1633 1257.51 0.99711 0.01393
5.0 5e-6 0.60e-6 2.04 0.000971552 14.169 1259.22 0.99711 0.01393
5.0 5e-6 0.60e-6 2.045 0.000971561 14.1747 1260.94 0.99711 0.01393
5.0 5e-6 0.60e-6 2.05 0.000971575 14.1804 1262.66 0.99711 0.01393
5.0 5e-6 0.60e-6 2.055 0.000971591 14.1861 1264.39 0.99711 0.01393
5.0 5e-6 0.60e-6 2.06 0.000971611 14.1918 1266.12 0.997109 0.01393
5.0 5e-6 0.60e-6 2.065 0.000971635 14.1975 1267.85 0.997109 0.01393
5.0 5e-6 0.60e-6 2.07 0.000971661 14.2032 1269.59 0.997109 0.01393
5.0 5e-6 0.60e-6 2.075 0.000971691 14.209 1271.33 0.997109 0.0139299
5.0 5e-6 0.60e-6 2.08 0.000971725 14.2147 1273.07 0.997109 0.0139299
5.0 5e-6 0.60e-6 2.085 0.000971761 14.2204 1274.82 0.997109 0.0139298
5.0 5e-6 0.60e-6 2.09 0.000971801 14.2262 1276.58 0.997109 0.0139298
5.0 5e-6 0.60e-6 2.095 0.000971844 14.2319 1278.33 0.997109 0.0139297
5.0 5e-6 0.60e-6 2.1 0.00097189 14.2377 1280.1 0.997109 0.0139296
5.0 5e-6 0.60e-6 2.105 0.00097194 14.2434 1281.86 0.997108 0.0139295
5.0 5e-6 0.60e-6 2.11 0.000971992 14.2492 1283.63 0.997108 0.0139294
5.0 5e-6 0.60e-6 2.115 0.000972048 14.255 1285.41 0.997108 0.0139293
5.0 5e-6 0.60e-6 2.12 0.000972107 14.2608 1287.19 0.997108 0.0139291
5.0 5e-6 0.60e-6 2.125 0.00097217 14.2666 1288.97 0.997108 0.013929
5.0 5e-6 0.60e-6 2.13 0.000972235 14.2724 1290.76 0.997108 0.0139289
5.0 5e-6 0.60e-6 2.135 0.000972304 14.2782 1292.56 0.997109 0.0139287
5.0 5e-6 0.60e-6 2.14 0.000972375 14.284 1294.36 0.997109 0.0139285
5.0 5e-6 0.60e-6 2.145 0.00097245 14.2898 1296.16 0.997109 0.0139284
5.0 5e-6 0.60e-6 2.15 0.000972528 14.2956 1297.97 0.997109 0.0139282
5.0 5e-6 0.60e-6 2.155 0.000972609 14.3015 1299.79 0.997109 0.013928
5.0 5e-6 0.60e-6 2.16 0.000972692 14.3073 1301.61 0.997109 0.0139278
5.0 5e-6 0.60e-6 2.165 0.000972779 14.3132 1303.43 0.997109 0.0139275
5.0 5e-6 0.60e-6 2.17 0.000972869 14.3191 1305.27 0.997109 0.0139273
5.0 5e-6 0.60e-6 2.175 0.000972962 14.325 1307.1 0.997109 0.0139271
5.0 5e-6 0.60e-6 2.18 0.000973058 14.3309 1308.95 0.99711 0.0139268
5.0 5e-6 0.60e-6 2.185 0.000973156 14.3368 1310.8 0.99711 0.0139265
5.0 5e-6 0.60e-6 2.19 0.000973258 14.3427 1312.65 0.99711 0.0139262
5.0 5e-6 0.60e-6 2.195 0.000973363 14.3486 1314.52 0.99711 0.0139259
5.0 5e-6 0.60e-6 2.2 0.00097347 14.3546 1316.38 0.99711 0.0139256
5.0 5e-6 0.60e-6 2.205 0.00097358 14.3605 1318.26 0.997111 0.0139253
5.0 5e-6 0.60e-6 2.21 0.000973694 14.3665 1320.14 0.997111 0.013925
5.0 5e-6 0.60e-6 2.215 0.000973809 14.3725 1322.03 0.997111 0.0139246
5.0 5e-6 0.60e-6 2.22 0.000973928 14.3785 1323.92 0.997112 0.0139243
5.0 5e-6 0.60e-6 2.225 0.00097405 14.3845 1325.82 0.997112 0.0139239
5.0 5e-6 0.60e-6 2.23 0.000974174 14.3905 1327.73 0.997112 0.0139235
5.0 5e-6 0.60e-6 2.235 0.000974301 14.3965 1329.65 0.997113 0.0139231
5.0 5e-6 0.60e-6 2.24 0.000974431 14.4026 1331.57 0.997113 0.0139227
5.0 5e-6 0.60e-6 2.245 0.000974563 14.4086 1333.5 0.997113 0.0139223
5.0 5e-6 0.60e-6 2.25 0.000974698 14.4147 1335.44 0.997114 0.0139219
5.0 5e-6 0.60e-6 2.255 0.000974836 14.4208 1337.38 0.997114 0.0139214
5.0 5e-6 0.60e-6 2.26 0.000974976 14.4269 1339.34 0.997114 0.0139209
5.0 5e-6 0.60e-6 2.265 0.000975119 14.433 1341.3 0.997115 0.0139205
5.0 5e-6 0.60e-6 2.27 0.000975264 14.4392 1343.27 0.997115 0.01392
5.0 5e-6 0.60e-6 2.275 0.000975412 14.4454 1345.25 0.997116 0.0139194
5.0 5e-6 0.60e-6 2.28 0.000975562 14.4515 1347.23 0.997116 0.0139189
5.0 5e-6 0.60e-6 2.285 0.000975715 14.4577 1349.23 0.997117 0.0139184
5.0 5e-6 0.60e-6 2.29 0.00097587 14.464 1351.23 0.997117 0.0139178
5.0 5e-6 0.60e-6 2.295 0.000976028 14.4702 1353.25 0.997118 0.0139172
5.0 5e-6 0.60e-6 2.3 0.000976188 14.4764 1355.27 0.997118 0.0139166
5.0 5e-6 0.60e-6 2.305 0.00097635 14.4827 1357.3 0.997119 0.013916
5.0 5e-6 0.60e-6 2.31 0.000976515 14.489 1359.34 0.997119 0.0139154
5.0 5e-6 0.60e-6 2.315 0.000976682 14.4953 1361.39 0.99712 0.0139148
5.0 5e-6 0.60e-6 2.32 0.000976851 14.5017 1363.45 0.997121 0.0139141
5.0 5e-6 0.60e-6 2.325 0.000977022 14.508 1365.52 0.997121 0.0139134
5.0 5e-6 0.60e-6 2.33 0.000977196 14.5144 1367.6 0.997122 0.0139127
5.0 5e-6 0.60e-6 2.335 0.000977371 14.5208 1369.69 0.997122 0.013912
5.0 5e-6 0.60e-6 2.34 0.000977549 14.5272 1371.79 0.997123 0.0139113
5.0 5e-6 0.60e-6 2.345 0.000977729 14.5337 1373.91 0.997124 0.0139105
5.0 5e-6 0.60e-6 2.35 0.000977911 14.5402 1376.03 0.997124 0.0139097
5.0 5e-6 0.60e-6 2.355 0.000978095 14.5467 1378.17 0.997125 0.013909
5.0 5e-6 0.60e-6 2.36 0.00097828 14.5532 1380.31 0.997126 0.0139081
5.0 5e-6 0.60e-6 2.365 0.000978468 14.5597 1382.47 0.997127 0.0139073
5.0 5e-6 0.60e-6 2.37 0.000978658 14.5663 1384.64 0.997127 0.0139064
5.0 5e-6 0.60e-6 2.375 0.000978849 14.5729 1386.83 0.997128 0.0139056
5.0 5e-6 0.60e-6 2.38 0.000979042 14.5796 1389.02 0.997129 0.0139047
5.0 5e-6 0.60e-6 2.385 0.000979237 14.5862 1391.23 0.99713 0.0139038
5.0 5e-6 0.60e-6 2.39 0.000979433 14.5929 1393.45 0.99713 0.0139028
5.0 5e-6 0.60e-6 2.395 0.000979631 14.5996 1395.69 0.997131 0.0139018
5.0 5e-6 0.60e-6 2.4 0.000979831 14.6064 1397.94 0.997132 0.0139009
5.0 5e-6 0.60e-6 2.405 0.000980032 14.6132 1400.2 0.997133 0.0138998
5.0 5e-6 0.60e-6 2.41 0.000980235 14.62 1402.48 0.997134 0.0138988
5.0 5e-6 0.60e-6 2.415 0.000980439 14.6268 1404.77 0.997135 0.0138977
5.0 5e-6 0.60e-6 2.42 0.000980644 14.6337 1407.08 0.997135 0.0138967
5.0 5e-6 0.60e-6 2.425 0.000980851 14.6406 1409.4 0.997136 0.0138955
5.0 5e-6 0.60e-6 2.43 0.000981059 14.6476 1411.74 0.997137 0.0138944
5.0 5e-6 0.60e-6 2.435 0.000981268 14.6546 1414.09 0.997138 0.0138932
5.0 5e-6 0.60e-6 2.44 0.000981478 14.6616 1416.46 0.997139 0.013892
5.0 5e-6 0.60e-6 2.445 0.000981689 14.6687 1418.85 0.99714 0.0138908
5.0 5e-6 0.60e-6 2.45 0.000981902 14.6758 1421.25 0.997141 0.0138896
5.0 5e-6 0.60e-6 2.455 0.000982115 14.6829 1423.68 0.997142 0.0138883
5.0 5e-6 0.60e-6 2.46 0.000982329 14.6901 1426.12 0.997143 0.013887
5.0 5e-6 0.60e-6 2.465 0.000982543 14.6974 1428.57 0.997144 0.0138856
5.0 5e-6 0.60e-6 2.47 0.000982759 14.7046 1431.05 0.997145 0.0138843
5.0 5e-6 0.60e-6 2.475 0.000982975 14.712 1433.55 0.997146 0.0138828
5.0 5e-6 0.60e-6 2.48 0.000983191 14.7193 1436.06 0.997147 0.0138814
5.0 5e-6 0.60e-6 2.485 0.000983408 14.7267 1438.6 0.997148 0.0138799
5.0 5e-6 0.60e-6 2.49 0.000983626 14.7342 1441.16 0.997149 0.0138784
5.0 5e-6 0.60e-6 2.495 0.000983843 14.7417 1443.74 0.99715 0.0138769
5.0 5e-6 0.60e-6 2.5 0.000984061 14.7493 1446.34 0.997151 0.0138753
5.0 5e-6 0.70e-6 0.5 0.0629266 31.5558 71490.1 0.999957 0.00700898
5.0 5e-6 0.70e-6 0.505 0.0579318 31.1133 64560.4 0.999955 0.00702391
5.0 5e-6 0.70e-6 0.51 0.0532752 30.6704 58295.7 0.999954 0.00704008
5.0 5e-6 0.70e-6 0.515 0.0489437 30.2274 52638 0.999952 0.00705756
5.0 5e-6 0.70e-6 0.52 0.0449239 29.7848 47533.1 0.99995 0.00707649
5.0 5e-6 0.70e-6 0.525 0.0412015 29.343 42930.8 0.999948 0.00709696
5.0 5e-6 0.70e-6 0.53 0.037762 28.9025 38784.5 0.999946 0.00711911
5.0 5e-6 0.70e-6 0.535 0.0345905 28.4635 35051.3 0.999943 0.00714306
5.0 5e-6 0.70e-6 0.54 0.0316722 28.0266 31691.8 0.999941 0.00716896
5.0 5e-6 0.70e-6 0.545 0.0289919 27.592 28669.7 0.999937 0.00719694
5.0 5e-6 0.70e-6 0.55 0.0265349 27.1603 25952 0.999934 0.00722717
5.0 5e-6 0.70e-6 0.555 0.0242864 26.7317 23508.6 0.99993 0.00725981
5.0 5e-6 0.70e-6 0.56 0.0222322 26.3067 21312.2 0.999926 0.00729503
5.0 5e-6 0.70e-6 0.565 0.0203582 25.8855 19337.8 0.999922 0.00733302
5.0 5e-6 0.70e-6 0.57 0.0186512 25.4685 17563 0.999917 0.00737395
5.0 5e-6 0.70e-6 0.575 0.0170981 25.0561 15967.4 0.999912 0.00741802
5.0 5e-6 0.70e-6 0.58 0.0156867 24.6485 14532.6 0.999906 0.00746544
5.0 5e-6 0.70e-6 0.585 0.0144054 24.2461 13242.3 0.9999 0.0075164
5.0 5e-6 0.70e-6 0.59 0.0132433 23.8492 12081.4 0.999893 0.00757112
5.0 5e-6 0.70e-6 0.595 0.01219 23.458 11036.5 0.999885 0.00762981
5.0 5e-6 0.70e-6 0.6 0.011236 23.0729 10095.8 0.999877 0.00769268
5.0 5e-6 0.70e-6 0.605 0.0103724 22.694 9248.27 0.999868 0.00775993
5.0 5e-6 0.70e-6 0.61 0.009591 22.3217 8484.42 0.999858 0.00783178
5.0 5e-6 0.70e-6 0.615 0.00888415 21.9561 7795.54 0.999847 0.00790843
5.0 5e-6 0.70e-6 0.62 0.0082449 21.5976 7173.88 0.999836 0.00799006
5.0 5e-6 0.70e-6 0.625 0.00766688 21.2462 6612.49 0.999823 0.00807685
5.0 5e-6 0.70e-6 0.63 0.00714426 20.9022 6105.17 0.99981 0.00816897
5.0 5e-6 0.70e-6 0.635 0.00667172 20.5657 5646.37 0.999795 0.00826654
5.0 5e-6 0.70e-6 0.64 0.00624443 20.2369 5231.12 0.99978 0.0083697
5.0 5e-6 0.70e-6 0.645 0.005858 19.9159 4854.98 0.999764 0.00847851
5.0 5e-6 0.70e-6 0.65 0.00550845 19.603 4513.99 0.999746 0.00859304
5.0 5e-6 0.70e-6 0.655 0.00519218 19.298 4204.59 0.999727 0.0087133
5.0 5e-6 0.70e-6 0.66 0.00490592 19.0012 3923.62 0.999708 0.00883925
5.0 5e-6 0.70e-6 0.665 0.00464673 18.7126 3668.23 0.999687 0.00897084
5.0 5e-6 0.70e-6 0.67 0.00441194 18.4323 3435.9 0.999664 0.00910792
5.0 5e-6 0.70e-6 0.675 0.00419915 18.1604 3224.35 0.999641 0.00925034
5.0 5e-6 0.70e-6 0.68 0.00400618 17.8967 3031.56 0.999617 0.00939787
5.0 5e-6 0.70e-6 0.685 0.00383108 17.6414 2855.71 0.999591 0.00955021
5.0 5e-6 0.70e-6 0.69 0.00367206 17.3945 2695.18 0.999564 0.00970705
5.0 5e-6 0.70e-6 0.695 0.00352752 17.1559 2548.5 0.999537 0.00986798
5.0 5e-6 0.70e-6 0.7 0.00339603 16.9257 2414.39 0.999508 0.0100326
5.0 5e-6 0.70e-6 0.705 0.00327626 16.7037 2291.66 0.999478 0.0102004
5.0 5e-6 0.70e-6 0.71 0.00316706 16.49 2179.27 0.999447 0.0103708
5.0 5e-6 0.70e-6 0.715 0.00306735 16.2844 2076.27 0.999415 0.0105433
5.0 5e-6 0.70e-6 0.72 0.00297617 16.087 1981.84 0.999383 0.0107173
5.0 5e-6 0.70e-6 0.725 0.00289266 15.8976 1895.19 0.999349 0.0108923
5.0 5e-6 0.70e-6 0.73 0.00281604 15.7162 1815.66 0.999315 0.0110675
5.0 5e-6 0.70e-6 0.735 0.00274561 15.5426 1742.62 0.999281 0.0112424
5.0 5e-6 0.70e-6 0.74 0.00268074 15.3768 1675.53 0.999246 0.0114163
5.0 5e-6 0.70e-6 0.745 0.00262087 15.2187 1613.88 0.99921 0.0115886
5.0 5e-6 0.70e-6 0.75 0.00256549 15.0681 1557.22 0.999175 0.0117589
5.0 5e-6 0.70e-6 0.755 0.00251416 14.9249 1505.13 0.999139 0.0119265
5.0 5e-6 0.70e-6 0.76 0.00246648 14.789 1457.26 0.999103 0.0120909
5.0 5e-6 0.70e-6 0.765 0.00242208 14.6602 1413.27 0.999067 0.0122516
5.0 5e-6 0.70e-6 0.77 0.00238065 14.5384 1372.84 0.999031 0.0124083
5.0 5e-6 0.70e-6 0.775 0.00234191 14.4234 1335.71 0.998995 0.0125606
5.0 5e-6 0.70e-6 0.78 0.00230562 14.3151 1301.63 0.99896 0.0127081
5.0 5e-6 0.70e-6 0.785 0.00227155 14.2133 1270.35 0.998925 0.0128507
5.0 5e-6 0.70e-6 0.79 0.00223951 14.1178 1241.67 0.99889 0.0129881
5.0 5e-6 0.70e-6 0.795 0.00220933 14.0284 1215.4 0.998856 0.0131201
5.0 5e-6 0.70e-6 0.8 0.00218086 13.945 1191.36 0.998823 0.0132466
5.0 5e-6 0.70e-6 0.805 0.00215397 13.8673 1169.39 0.99879 0.0133677
5.0 5e-6 0.70e-6 0.81 0.00212853 13.7952 1149.34 0.998758 0.0134832
5.0 5e-6 0.70e-6 0.815 0.00210445 13.7285 1131.08 0.998727 0.0135932
5.0 5e-6 0.70e-6 0.82 0.00208162 13.6668 1114.47 0.998696 0.0136978
5.0 5e-6 0.70e-6 0.825 0.00205998 13.6101 1099.4 0.998667 0.013797
5.0 5e-6 0.70e-6 0.83 0.00203943 13.5582 1085.75 0.998638 0.0138909
5.0 5e-6 0.70e-6 0.835 0.00201992 13.5107 1073.44 0.99861 0.0139798
5.0 5e-6 0.70e-6 0.84 0.00200137 13.4676 1062.37 0.998583 0.0140637
5.0 5e-6 0.70e-6 0.845 0.00198374 13.4286 1052.44 0.998557 0.0141429
5.0 5e-6 0.70e-6 0.85 0.00196698 13.3934 1043.58 0.998532 0.0142174
5.0 5e-6 0.70e-6 0.855 0.00195102 13.362 1035.71 0.998508 0.0142876
5.0 5e-6 0.70e-6 0.86 0.00193583 13.334 1028.76 0.998484 0.0143535
5.0 5e-6 0.70e-6 0.865 0.00192137 13.3093 1022.67 0.998462 0.0144155
5.0 5e-6 0.70e-6 0.87 0.00190759 13.2878 1017.38 0.99844 0.0144736
5.0 5e-6 0.70e-6 0.875 0.00189446 13.2691 1012.82 0.998419 0.0145282
5.0 5e-6 0.70e-6 0.88 0.00188195 13.2531 1008.94 0.998399 0.0145793
5.0 5e-6 0.70e-6 0.885 0.00187001 13.2397 1005.69 0.99838 0.0146272
5.0 5e-6 0.70e-6 0.89 0.00185862 13.2287 1003.02 0.998362 0.0146721
5.0 5e-6 0.70e-6 0.895 0.00184774 13.2198 1000.9 0.998344 0.0147142
5.0 5e-6 0.70e-6 0.9 0.00183736 13.213 999.268 0.998328 0.0147535
