N_W_m N_L_m P_W_m P_L_m VCM ID_A JD_N_mA_per_um JD_P_mA_per_um VOUT_DC
0.22e-6 0.36e-6 2e-6 0.28e-6 0.70 9.51126E-07 0.0043233 0.000475563 1.79052
0.22e-6 0.36e-6 2e-6 0.28e-6 0.75 1.63136E-06 0.00741526 0.000815678 1.78105
0.22e-6 0.36e-6 2e-6 0.28e-6 0.80 2.51479E-06 0.0114309 0.00125739 1.76438
0.22e-6 0.36e-6 2e-6 0.28e-6 0.85 3.57689E-06 0.0162586 0.00178845 1.73264
0.22e-6 0.36e-6 2e-6 0.28e-6 0.90 4.76417E-06 0.0216553 0.00238208 1.6292
0.22e-6 0.36e-6 2e-6 0.28e-6 0.95 4.33463E-06 0.0197029 0.00216732 0.229477
0.22e-6 0.36e-6 2e-6 0.28e-6 1.00 2.47385E-06 0.0112448 0.00123693 0.0816698
0.22e-6 0.36e-6 2e-6 0.28e-6 1.05 1.20823E-06 0.00549195 0.000604115 0.0324539
0.22e-6 0.36e-6 2e-6 0.28e-6 1.10 5.0642E-07 0.00230191 0.00025321 0.0118987
0.22e-6 0.36e-6 2e-6 0.28e-6 1.15 1.86445E-07 0.000847478 9.32226E-05 0.00396187
0.22e-6 0.36e-6 2e-6 0.36e-6 0.55 7.76133E-08 0.000352788 3.88066E-05 1.79922
0.22e-6 0.36e-6 2e-6 0.36e-6 0.60 2.09216E-07 0.000950981 0.000104608 1.79769
0.22e-6 0.36e-6 2e-6 0.36e-6 0.65 4.83089E-07 0.00219586 0.000241545 1.79399
0.22e-6 0.36e-6 2e-6 0.36e-6 0.70 9.50404E-07 0.00432002 0.000475202 1.78632
0.22e-6 0.36e-6 2e-6 0.36e-6 0.75 1.62909E-06 0.00740495 0.000814545 1.77179
0.22e-6 0.36e-6 2e-6 0.36e-6 0.80 2.50813E-06 0.0114006 0.00125407 1.74368
0.22e-6 0.36e-6 2e-6 0.36e-6 0.85 3.55114E-06 0.0161415 0.00177557 1.66857
0.22e-6 0.36e-6 2e-6 0.36e-6 0.90 3.20914E-06 0.014587 0.00160457 0.193515
0.22e-6 0.36e-6 2e-6 0.36e-6 0.95 1.80659E-06 0.00821178 0.000903295 0.0671972
0.22e-6 0.36e-6 2e-6 0.36e-6 1.00 8.78178E-07 0.00399172 0.000439089 0.026288
0.22e-6 0.36e-6 2e-6 0.36e-6 1.05 3.66657E-07 0.00166662 0.000183328 0.00949894
0.22e-6 0.36e-6 2e-6 0.36e-6 1.10 1.34308E-07 0.00061049 6.7154E-05 0.00311584
0.22e-6 0.36e-6 2e-6 0.36e-6 1.15 4.47858E-08 0.000203572 2.23929E-05 0.000947822
0.22e-6 0.36e-6 2e-6 0.50e-6 0.55 7.76049E-08 0.00035275 3.88025E-05 1.79888
0.22e-6 0.36e-6 2e-6 0.50e-6 0.60 2.09157E-07 0.000950713 0.000104578 1.79663
0.22e-6 0.36e-6 2e-6 0.50e-6 0.65 4.82787E-07 0.00219448 0.000241393 1.79114
0.22e-6 0.36e-6 2e-6 0.50e-6 0.70 9.49236E-07 0.00431471 0.000474618 1.77951
0.22e-6 0.36e-6 2e-6 0.50e-6 0.75 1.62529E-06 0.00738768 0.000812645 1.75626
0.22e-6 0.36e-6 2e-6 0.50e-6 0.80 2.4951E-06 0.0113414 0.00124755 1.70324
0.22e-6 0.36e-6 2e-6 0.50e-6 0.85 2.74738E-06 0.0124881 0.00137369 0.285151
0.22e-6 0.36e-6 2e-6 0.50e-6 0.90 1.6373E-06 0.00744227 0.000818649 0.0734355
0.22e-6 0.36e-6 2e-6 0.50e-6 0.95 8.54228E-07 0.00388286 0.000427114 0.029516
0.22e-6 0.36e-6 2e-6 0.50e-6 1.00 3.84032E-07 0.0017456 0.000192016 0.0112018
0.22e-6 0.36e-6 2e-6 0.50e-6 1.05 1.49336E-07 0.0006788 7.4668E-05 0.00383479
0.22e-6 0.36e-6 2e-6 0.50e-6 1.10 5.18953E-08 0.000235888 2.59476E-05 0.00120061
0.22e-6 0.36e-6 2e-6 0.50e-6 1.15 1.66463E-08 7.56649E-05 8.32314E-06 0.00035201
0.22e-6 0.36e-6 10e-6 0.28e-6 0.55 7.76293E-08 0.00035286 7.76293E-06 1.79989
0.22e-6 0.36e-6 10e-6 0.28e-6 0.60 2.09327E-07 0.000951487 2.09327E-05 1.79968
0.22e-6 0.36e-6 10e-6 0.28e-6 0.65 4.83642E-07 0.00219837 4.83642E-05 1.79917
0.22e-6 0.36e-6 10e-6 0.28e-6 0.70 9.52435E-07 0.00432925 9.52435E-05 1.79815
0.22e-6 0.36e-6 10e-6 0.28e-6 0.75 1.63509E-06 0.00743225 0.000163509 1.79633
0.22e-6 0.36e-6 10e-6 0.28e-6 0.80 2.52406E-06 0.011473 0.000252406 1.79325
0.22e-6 0.36e-6 10e-6 0.28e-6 0.85 3.59902E-06 0.0163592 0.000359902 1.788
0.22e-6 0.36e-6 10e-6 0.28e-6 0.90 4.83609E-06 0.0219822 0.000483609 1.77838
0.22e-6 0.36e-6 10e-6 0.28e-6 0.95 6.20943E-06 0.0282247 0.000620943 1.75702
0.22e-6 0.36e-6 10e-6 0.28e-6 1.00 7.51165E-06 0.0341439 0.000751165 1.44302
0.22e-6 0.36e-6 10e-6 0.28e-6 1.05 4.95433E-06 0.0225197 0.000495433 0.166358
0.22e-6 0.36e-6 10e-6 0.28e-6 1.10 2.05784E-06 0.00935381 0.000205784 0.0512179
0.22e-6 0.36e-6 10e-6 0.28e-6 1.15 7.44603E-07 0.00338456 7.44603E-05 0.0160838
0.22e-6 0.36e-6 10e-6 0.36e-6 0.55 7.76283E-08 0.000352856 7.76283E-06 1.79985
0.22e-6 0.36e-6 10e-6 0.36e-6 0.60 2.0932E-07 0.000951455 2.0932E-05 1.79955
0.22e-6 0.36e-6 10e-6 0.36e-6 0.65 4.83606E-07 0.00219821 4.83606E-05 1.79883
0.22e-6 0.36e-6 10e-6 0.36e-6 0.70 9.523E-07 0.00432864 9.523E-05 1.79736
0.22e-6 0.36e-6 10e-6 0.36e-6 0.75 1.63469E-06 0.00743039 0.000163469 1.79466
0.22e-6 0.36e-6 10e-6 0.36e-6 0.80 2.52299E-06 0.0114681 0.000252299 1.7899
0.22e-6 0.36e-6 10e-6 0.36e-6 0.85 3.59629E-06 0.0163468 0.000359629 1.78116
0.22e-6 0.36e-6 10e-6 0.36e-6 0.90 4.82864E-06 0.0219483 0.000482864 1.76278
0.22e-6 0.36e-6 10e-6 0.36e-6 0.95 6.16503E-06 0.0280229 0.000616503 1.67796
0.22e-6 0.36e-6 10e-6 0.36e-6 1.00 3.84137E-06 0.0174608 0.000384137 0.141819
0.22e-6 0.36e-6 10e-6 0.36e-6 1.05 1.57449E-06 0.00715679 0.000157449 0.0430089
0.22e-6 0.36e-6 10e-6 0.36e-6 1.10 5.66444E-07 0.00257475 5.66444E-05 0.0133368
0.22e-6 0.36e-6 10e-6 0.36e-6 1.15 1.86202E-07 0.000846373 1.86202E-05 0.00395668
0.22e-6 0.36e-6 10e-6 0.50e-6 0.55 7.76267E-08 0.000352849 7.76267E-06 1.79978
0.22e-6 0.36e-6 10e-6 0.50e-6 0.60 2.09309E-07 0.000951404 2.09309E-05 1.79935
0.22e-6 0.36e-6 10e-6 0.50e-6 0.65 4.8355E-07 0.00219795 4.8355E-05 1.7983
0.22e-6 0.36e-6 10e-6 0.50e-6 0.70 9.52088E-07 0.00432767 9.52088E-05 1.79613
0.22e-6 0.36e-6 10e-6 0.50e-6 0.75 1.63405E-06 0.00742748 0.000163405 1.79205
0.22e-6 0.36e-6 10e-6 0.50e-6 0.80 2.52128E-06 0.0114604 0.000252128 1.78458
0.22e-6 0.36e-6 10e-6 0.50e-6 0.85 3.59182E-06 0.0163265 0.000359182 1.76996
0.22e-6 0.36e-6 10e-6 0.50e-6 0.90 4.81353E-06 0.0218797 0.000481353 1.73124
0.22e-6 0.36e-6 10e-6 0.50e-6 0.95 3.96695E-06 0.0180316 0.000396695 0.192953
0.22e-6 0.36e-6 10e-6 0.50e-6 1.00 1.75222E-06 0.00796464 0.000175222 0.0551682
0.22e-6 0.36e-6 10e-6 0.50e-6 1.05 6.69146E-07 0.00304157 6.69146E-05 0.0175558
0.22e-6 0.36e-6 10e-6 0.50e-6 1.10 2.29478E-07 0.00104308 2.29478E-05 0.00534082
0.22e-6 0.36e-6 10e-6 0.50e-6 1.15 7.28265E-08 0.000331029 7.28265E-06 0.00154249
0.22e-6 0.36e-6 20e-6 0.28e-6 0.55 7.76306E-08 0.000352867 3.88153E-06 1.79995
0.22e-6 0.36e-6 20e-6 0.28e-6 0.60 2.09336E-07 0.000951528 1.04668E-05 1.79984
0.22e-6 0.36e-6 20e-6 0.28e-6 0.65 4.83686E-07 0.00219857 2.41843E-05 1.79958
0.22e-6 0.36e-6 20e-6 0.28e-6 0.70 9.52594E-07 0.00432997 4.76297E-05 1.79908
0.22e-6 0.36e-6 20e-6 0.28e-6 0.75 1.63554E-06 0.00743429 8.17772E-05 1.79817
0.22e-6 0.36e-6 20e-6 0.28e-6 0.80 2.52515E-06 0.011478 0.000126258 1.79665
0.22e-6 0.36e-6 20e-6 0.28e-6 0.85 3.60144E-06 0.0163702 0.000180072 1.79408
0.22e-6 0.36e-6 20e-6 0.28e-6 0.90 4.8414E-06 0.0220064 0.00024207 1.78952
0.22e-6 0.36e-6 20e-6 0.28e-6 0.95 6.22241E-06 0.0282837 0.00031112 1.78034
0.22e-6 0.36e-6 20e-6 0.28e-6 1.00 7.71839E-06 0.0350836 0.00038592 1.7556
0.22e-6 0.36e-6 20e-6 0.28e-6 1.05 8.40249E-06 0.0381931 0.000420124 0.72676
0.22e-6 0.36e-6 20e-6 0.28e-6 1.10 4.03546E-06 0.018343 0.000201773 0.109706
0.22e-6 0.36e-6 20e-6 0.28e-6 1.15 1.47906E-06 0.00672301 7.39531E-05 0.0326779
0.22e-6 0.36e-6 20e-6 0.36e-6 0.55 7.76301E-08 0.000352864 3.88151E-06 1.79992
0.22e-6 0.36e-6 20e-6 0.36e-6 0.60 2.09333E-07 0.000951512 1.04666E-05 1.79978
0.22e-6 0.36e-6 20e-6 0.36e-6 0.65 4.83668E-07 0.00219849 2.41834E-05 1.79942
0.22e-6 0.36e-6 20e-6 0.36e-6 0.70 9.52527E-07 0.00432967 4.76263E-05 1.79868
0.22e-6 0.36e-6 20e-6 0.36e-6 0.75 1.63534E-06 0.00743337 8.17671E-05 1.79734
0.22e-6 0.36e-6 20e-6 0.36e-6 0.80 2.52462E-06 0.0114756 0.000126231 1.795
0.22e-6 0.36e-6 20e-6 0.36e-6 0.85 3.60014E-06 0.0163643 0.000180007 1.79082
0.22e-6 0.36e-6 20e-6 0.36e-6 0.90 4.83813E-06 0.0219915 0.000241906 1.78266
0.22e-6 0.36e-6 20e-6 0.36e-6 0.95 6.21257E-06 0.0282389 0.000310628 1.76266
0.22e-6 0.36e-6 20e-6 0.36e-6 1.00 7.00865E-06 0.0318575 0.000350432 0.817273
0.22e-6 0.36e-6 20e-6 0.36e-6 1.05 3.12367E-06 0.0141985 0.000156183 0.0924757
0.22e-6 0.36e-6 20e-6 0.36e-6 1.10 1.1293E-06 0.00513316 5.64648E-05 0.0271282
0.22e-6 0.36e-6 20e-6 0.36e-6 1.15 3.71778E-07 0.0016899 1.85889E-05 0.00794264
0.22e-6 0.36e-6 20e-6 0.50e-6 0.55 7.76293E-08 0.000352861 3.88147E-06 1.79989
0.22e-6 0.36e-6 20e-6 0.50e-6 0.60 2.09327E-07 0.000951486 1.04663E-05 1.79968
0.22e-6 0.36e-6 20e-6 0.50e-6 0.65 4.8364E-07 0.00219836 2.4182E-05 1.79915
0.22e-6 0.36e-6 20e-6 0.50e-6 0.70 9.52421E-07 0.00432919 4.76211E-05 1.79807
0.22e-6 0.36e-6 20e-6 0.50e-6 0.75 1.63503E-06 0.00743193 8.17513E-05 1.79605
0.22e-6 0.36e-6 20e-6 0.50e-6 0.80 2.5238E-06 0.0114718 0.00012619 1.79243
0.22e-6 0.36e-6 20e-6 0.50e-6 0.85 3.59809E-06 0.016355 0.000179905 1.78568
0.22e-6 0.36e-6 20e-6 0.50e-6 0.90 4.83268E-06 0.0219667 0.000241634 1.77123
0.22e-6 0.36e-6 20e-6 0.50e-6 0.95 6.18544E-06 0.0281156 0.000309272 1.71417
0.22e-6 0.36e-6 20e-6 0.50e-6 1.00 3.48828E-06 0.0158558 0.000174414 0.124662
0.22e-6 0.36e-6 20e-6 0.50e-6 1.05 1.33551E-06 0.00607049 6.67754E-05 0.0360799
0.22e-6 0.36e-6 20e-6 0.50e-6 1.10 4.58335E-07 0.00208334 2.29167E-05 0.010751
0.22e-6 0.36e-6 20e-6 0.50e-6 1.15 1.4549E-07 0.000661317 7.27449E-06 0.00308795
0.22e-6 0.36e-6 30e-6 0.28e-6 0.55 7.76311E-08 0.000352869 2.5877E-06 1.79996
0.22e-6 0.36e-6 30e-6 0.28e-6 0.60 2.09339E-07 0.000951541 6.97797E-06 1.79989
0.22e-6 0.36e-6 30e-6 0.28e-6 0.65 4.83701E-07 0.00219864 1.61234E-05 1.79972
0.22e-6 0.36e-6 30e-6 0.28e-6 0.70 9.52647E-07 0.00433021 3.17549E-05 1.79938
0.22e-6 0.36e-6 30e-6 0.28e-6 0.75 1.63569E-06 0.00743497 5.45231E-05 1.79878
0.22e-6 0.36e-6 30e-6 0.28e-6 0.80 2.52551E-06 0.0114796 8.41837E-05 1.79777
0.22e-6 0.36e-6 30e-6 0.28e-6 0.85 3.60223E-06 0.0163738 0.000120074 1.79607
0.22e-6 0.36e-6 30e-6 0.28e-6 0.90 4.8431E-06 0.0220141 0.000161437 1.79308
0.22e-6 0.36e-6 30e-6 0.28e-6 0.95 6.22622E-06 0.028301 0.000207541 1.78722
0.22e-6 0.36e-6 30e-6 0.28e-6 1.00 7.7295E-06 0.0351341 0.00025765 1.77304
0.22e-6 0.36e-6 30e-6 0.28e-6 1.05 9.22121E-06 0.0419146 0.000307374 1.59461
0.22e-6 0.36e-6 30e-6 0.28e-6 1.10 5.91679E-06 0.0268945 0.000197226 0.179543
0.22e-6 0.36e-6 30e-6 0.28e-6 1.15 2.20449E-06 0.0100204 7.34829E-05 0.0498673
0.22e-6 0.36e-6 30e-6 0.36e-6 0.55 7.76307E-08 0.000352867 2.58769E-06 1.79995
0.22e-6 0.36e-6 30e-6 0.36e-6 0.60 2.09337E-07 0.000951531 6.97789E-06 1.79985
0.22e-6 0.36e-6 30e-6 0.36e-6 0.65 4.83689E-07 0.00219859 1.6123E-05 1.79961
0.22e-6 0.36e-6 30e-6 0.36e-6 0.70 9.52602E-07 0.00433001 3.17534E-05 1.79912
0.22e-6 0.36e-6 30e-6 0.36e-6 0.75 1.63556E-06 0.00743436 5.45186E-05 1.79823
0.22e-6 0.36e-6 30e-6 0.36e-6 0.80 2.52516E-06 0.011478 8.4172E-05 1.79667
0.22e-6 0.36e-6 30e-6 0.36e-6 0.85 3.60138E-06 0.0163699 0.000120046 1.79393
0.22e-6 0.36e-6 30e-6 0.36e-6 0.90 4.841E-06 0.0220045 0.000161367 1.78867
0.22e-6 0.36e-6 30e-6 0.36e-6 0.95 6.22042E-06 0.0282746 0.000207347 1.77677
0.22e-6 0.36e-6 30e-6 0.36e-6 1.00 7.69892E-06 0.0349951 0.000256631 1.72516
0.22e-6 0.36e-6 30e-6 0.36e-6 1.05 4.64393E-06 0.0211088 0.000154798 0.152103
0.22e-6 0.36e-6 30e-6 0.36e-6 1.10 1.68956E-06 0.00767982 5.63187E-05 0.0414491
0.22e-6 0.36e-6 30e-6 0.36e-6 1.15 5.57102E-07 0.00253228 1.85701E-05 0.0119668
0.22e-6 0.36e-6 30e-6 0.50e-6 0.55 7.76302E-08 0.000352865 2.58767E-06 1.79993
0.22e-6 0.36e-6 30e-6 0.50e-6 0.60 2.09333E-07 0.000951514 6.97777E-06 1.79978
0.22e-6 0.36e-6 30e-6 0.50e-6 0.65 4.8367E-07 0.0021985 1.61223E-05 1.79943
0.22e-6 0.36e-6 30e-6 0.50e-6 0.70 9.52532E-07 0.00432969 3.17511E-05 1.79871
0.22e-6 0.36e-6 30e-6 0.50e-6 0.75 1.63535E-06 0.00743341 5.45116E-05 1.79737
0.22e-6 0.36e-6 30e-6 0.50e-6 0.80 2.52462E-06 0.0114755 8.41539E-05 1.79498
0.22e-6 0.36e-6 30e-6 0.50e-6 0.85 3.60005E-06 0.0163639 0.000120002 1.79059
0.22e-6 0.36e-6 30e-6 0.50e-6 0.90 4.83763E-06 0.0219892 0.000161254 1.78161
0.22e-6 0.36e-6 30e-6 0.50e-6 0.95 6.20933E-06 0.0282242 0.000206978 1.75685
0.22e-6 0.36e-6 30e-6 0.50e-6 1.00 5.20203E-06 0.0236456 0.000173401 0.228012
0.22e-6 0.36e-6 30e-6 0.50e-6 1.05 2.00029E-06 0.00909224 6.66764E-05 0.0557711
0.22e-6 0.36e-6 30e-6 0.50e-6 1.10 6.87031E-07 0.00312287 2.2901E-05 0.0162444
0.22e-6 0.36e-6 30e-6 0.50e-6 1.15 2.18138E-07 0.000991536 7.27126E-06 0.00463956
0.22e-6 0.50e-6 0.66e-6 0.28e-6 0.55 2.74335E-08 0.000124698 4.15659E-05 1.79939
0.22e-6 0.50e-6 0.66e-6 0.28e-6 0.60 8.1E-08 0.000368182 0.000122727 1.79803
0.22e-6 0.50e-6 0.66e-6 0.28e-6 0.65 2.08853E-07 0.000949334 0.000316445 1.79437
0.22e-6 0.50e-6 0.66e-6 0.28e-6 0.70 4.57138E-07 0.0020779 0.000692633 1.78605
0.22e-6 0.50e-6 0.66e-6 0.28e-6 0.75 8.55296E-07 0.00388771 0.0012959 1.76943
0.22e-6 0.50e-6 0.66e-6 0.28e-6 0.80 1.40897E-06 0.0064044 0.0021348 1.73734
0.22e-6 0.50e-6 0.66e-6 0.28e-6 0.85 2.10592E-06 0.00957234 0.00319078 1.66239
0.22e-6 0.50e-6 0.66e-6 0.28e-6 0.90 2.55031E-06 0.0115923 0.00386411 0.314026
0.22e-6 0.50e-6 0.66e-6 0.28e-6 0.95 1.70299E-06 0.00774089 0.0025803 0.0961106
0.22e-6 0.50e-6 0.66e-6 0.28e-6 1.00 9.99239E-07 0.00454199 0.001514 0.0438334
0.22e-6 0.50e-6 0.66e-6 0.28e-6 1.05 5.12307E-07 0.00232867 0.000776223 0.0190488
0.22e-6 0.50e-6 0.66e-6 0.28e-6 1.10 2.2607E-07 0.00102759 0.00034253 0.00742549
0.22e-6 0.50e-6 0.66e-6 0.28e-6 1.15 8.67979E-08 0.000394536 0.000131512 0.0025784
0.22e-6 0.50e-6 0.66e-6 0.36e-6 0.55 2.74326E-08 0.000124693 4.15645E-05 1.79916
0.22e-6 0.50e-6 0.66e-6 0.36e-6 0.60 8.09921E-08 0.000368146 0.000122715 1.79725
0.22e-6 0.50e-6 0.66e-6 0.36e-6 0.65 2.08802E-07 0.0009491 0.000316367 1.79202
0.22e-6 0.50e-6 0.66e-6 0.36e-6 0.70 4.56891E-07 0.00207678 0.000692259 1.7798
0.22e-6 0.50e-6 0.66e-6 0.36e-6 0.75 8.54332E-07 0.00388333 0.00129444 1.75396
0.22e-6 0.50e-6 0.66e-6 0.36e-6 0.80 1.40519E-06 0.00638721 0.00212907 1.69521
0.22e-6 0.50e-6 0.66e-6 0.36e-6 0.85 1.84438E-06 0.00838356 0.00279452 0.334155
0.22e-6 0.50e-6 0.66e-6 0.36e-6 0.90 1.21174E-06 0.00550792 0.00183597 0.079819
0.22e-6 0.50e-6 0.66e-6 0.36e-6 0.95 7.05409E-07 0.00320641 0.0010688 0.0353302
0.22e-6 0.50e-6 0.66e-6 0.36e-6 1.00 3.59366E-07 0.00163348 0.000544494 0.0150194
0.22e-6 0.50e-6 0.66e-6 0.36e-6 1.05 1.57536E-07 0.000716071 0.00023869 0.00574162
0.22e-6 0.50e-6 0.66e-6 0.36e-6 1.10 6.00128E-08 0.000272786 9.09286E-05 0.00195643
0.22e-6 0.50e-6 0.66e-6 0.36e-6 1.15 2.05771E-08 9.35324E-05 3.11775E-05 0.000609732
0.22e-6 0.50e-6 0.66e-6 0.50e-6 0.55 2.74311E-08 0.000124687 4.15622E-05 1.79878
0.22e-6 0.50e-6 0.66e-6 0.50e-6 0.60 8.09792E-08 0.000368087 0.000122696 1.79599
0.22e-6 0.50e-6 0.66e-6 0.50e-6 0.65 2.08719E-07 0.000948722 0.000316241 1.78823
0.22e-6 0.50e-6 0.66e-6 0.50e-6 0.70 4.56484E-07 0.00207493 0.000691642 1.76951
0.22e-6 0.50e-6 0.66e-6 0.50e-6 0.75 8.52606E-07 0.00387548 0.00129183 1.72635
0.22e-6 0.50e-6 0.66e-6 0.50e-6 0.80 1.3786E-06 0.00626638 0.00208879 1.40949
0.22e-6 0.50e-6 0.66e-6 0.50e-6 0.85 9.94355E-07 0.0045198 0.0015066 0.0832539
0.22e-6 0.50e-6 0.66e-6 0.50e-6 0.90 6.07955E-07 0.00276343 0.000921144 0.0363377
0.22e-6 0.50e-6 0.66e-6 0.50e-6 0.95 3.30039E-07 0.00150018 0.00050006 0.0159407
0.22e-6 0.50e-6 0.66e-6 0.50e-6 1.00 1.55239E-07 0.000705632 0.000235211 0.00639642
0.22e-6 0.50e-6 0.66e-6 0.50e-6 1.05 6.29039E-08 0.000285927 9.5309E-05 0.00228082
0.22e-6 0.50e-6 0.66e-6 0.50e-6 1.10 2.25195E-08 0.000102361 3.41204E-05 0.000732911
0.22e-6 0.50e-6 0.66e-6 0.50e-6 1.15 7.38651E-09 3.3575E-05 1.11917E-05 0.000218765
0.22e-6 0.50e-6 2e-6 0.28e-6 0.55 2.74351E-08 0.000124705 1.37176E-05 1.7998
0.22e-6 0.50e-6 2e-6 0.28e-6 0.60 8.10136E-08 0.000368244 4.05068E-05 1.79936
0.22e-6 0.50e-6 2e-6 0.28e-6 0.65 2.08937E-07 0.000949713 0.000104468 1.79817
0.22e-6 0.50e-6 2e-6 0.28e-6 0.70 4.5751E-07 0.00207959 0.000228755 1.79547
0.22e-6 0.50e-6 2e-6 0.28e-6 0.75 8.56588E-07 0.00389358 0.000428294 1.7902
0.22e-6 0.50e-6 2e-6 0.28e-6 0.80 1.41282E-06 0.00642191 0.00070641 1.78061
0.22e-6 0.50e-6 2e-6 0.28e-6 0.85 2.118E-06 0.00962728 0.001059 1.76292
0.22e-6 0.50e-6 2e-6 0.28e-6 0.90 2.95663E-06 0.0134392 0.00147832 1.72432
0.22e-6 0.50e-6 2e-6 0.28e-6 0.95 3.74203E-06 0.0170092 0.00187102 0.925057
0.22e-6 0.50e-6 2e-6 0.28e-6 1.00 2.45032E-06 0.0111378 0.00122516 0.123931
0.22e-6 0.50e-6 2e-6 0.28e-6 1.05 1.20366E-06 0.00547118 0.00060183 0.0466847
0.22e-6 0.50e-6 2e-6 0.28e-6 1.10 5.0565E-07 0.00229841 0.000252825 0.0168255
0.22e-6 0.50e-6 2e-6 0.28e-6 1.15 1.86343E-07 0.000847013 9.31714E-05 0.00555651
0.22e-6 0.50e-6 2e-6 0.36e-6 0.55 2.74348E-08 0.000124704 1.37174E-05 1.79973
0.22e-6 0.50e-6 2e-6 0.36e-6 0.60 8.1011E-08 0.000368232 4.05055E-05 1.79911
0.22e-6 0.50e-6 2e-6 0.36e-6 0.65 2.0892E-07 0.000949637 0.00010446 1.79741
0.22e-6 0.50e-6 2e-6 0.36e-6 0.70 4.57432E-07 0.00207924 0.000228716 1.79349
0.22e-6 0.50e-6 2e-6 0.36e-6 0.75 8.56299E-07 0.00389227 0.000428149 1.78555
0.22e-6 0.50e-6 2e-6 0.36e-6 0.80 1.4119E-06 0.00641771 0.000705948 1.77019
0.22e-6 0.50e-6 2e-6 0.36e-6 0.85 2.11497E-06 0.00961352 0.00105749 1.73751
0.22e-6 0.50e-6 2e-6 0.36e-6 0.90 2.86916E-06 0.0130416 0.00143458 1.20236
0.22e-6 0.50e-6 2e-6 0.36e-6 0.95 1.7998E-06 0.00818092 0.000899901 0.103023
0.22e-6 0.50e-6 2e-6 0.36e-6 1.00 8.76919E-07 0.003986 0.00043846 0.0380944
0.22e-6 0.50e-6 2e-6 0.36e-6 1.05 3.66452E-07 0.00166569 0.000183226 0.0135123
0.22e-6 0.50e-6 2e-6 0.36e-6 1.10 1.34281E-07 0.000610369 6.71406E-05 0.00439225
0.22e-6 0.50e-6 2e-6 0.36e-6 1.15 4.47829E-08 0.000203559 2.23915E-05 0.0013282
0.22e-6 0.50e-6 2e-6 0.50e-6 0.55 2.74343E-08 0.000124701 1.37172E-05 1.7996
0.22e-6 0.50e-6 2e-6 0.50e-6 0.60 8.10069E-08 0.000368213 4.05034E-05 1.7987
0.22e-6 0.50e-6 2e-6 0.50e-6 0.65 2.08894E-07 0.000949516 0.000104447 1.7962
0.22e-6 0.50e-6 2e-6 0.50e-6 0.70 4.57307E-07 0.00207867 0.000228653 1.79032
0.22e-6 0.50e-6 2e-6 0.50e-6 0.75 8.5583E-07 0.00389014 0.000427915 1.77801
0.22e-6 0.50e-6 2e-6 0.50e-6 0.80 1.41031E-06 0.00641048 0.000705153 1.75232
0.22e-6 0.50e-6 2e-6 0.50e-6 0.85 2.10747E-06 0.00957941 0.00105374 1.67519
0.22e-6 0.50e-6 2e-6 0.50e-6 0.90 1.6343E-06 0.00742864 0.000817151 0.117839
0.22e-6 0.50e-6 2e-6 0.50e-6 0.95 8.5369E-07 0.00388041 0.000426845 0.0434197
0.22e-6 0.50e-6 2e-6 0.50e-6 1.00 3.83936E-07 0.00174516 0.000191968 0.0160743
0.22e-6 0.50e-6 2e-6 0.50e-6 1.05 1.49322E-07 0.000678737 7.46611E-05 0.00543982
0.22e-6 0.50e-6 2e-6 0.50e-6 1.10 5.18936E-08 0.00023588 2.59468E-05 0.00169113
0.22e-6 0.50e-6 2e-6 0.50e-6 1.15 1.66461E-08 7.56642E-05 8.32306E-06 0.000493177
0.22e-6 0.50e-6 10e-6 0.28e-6 0.55 2.74357E-08 0.000124708 2.74357E-06 1.79996
0.22e-6 0.50e-6 10e-6 0.28e-6 0.60 8.10189E-08 0.000368268 8.10189E-06 1.79988
0.22e-6 0.50e-6 10e-6 0.28e-6 0.65 2.08969E-07 0.000949859 2.08969E-05 1.79964
0.22e-6 0.50e-6 10e-6 0.28e-6 0.70 4.57654E-07 0.00208025 4.57654E-05 1.79911
0.22e-6 0.50e-6 10e-6 0.28e-6 0.75 8.57077E-07 0.0038958 8.57077E-05 1.79808
0.22e-6 0.50e-6 10e-6 0.28e-6 0.80 1.41421E-06 0.00642821 0.000141421 1.79624
0.22e-6 0.50e-6 10e-6 0.28e-6 0.85 2.12157E-06 0.00964349 0.000212157 1.79301
0.22e-6 0.50e-6 10e-6 0.28e-6 0.90 2.96616E-06 0.0134825 0.000296616 1.78707
0.22e-6 0.50e-6 10e-6 0.28e-6 0.95 3.93369E-06 0.0178804 0.000393369 1.77462
0.22e-6 0.50e-6 10e-6 0.28e-6 1.00 5.00652E-06 0.0227569 0.000500652 1.73505
0.22e-6 0.50e-6 10e-6 0.28e-6 1.05 4.80096E-06 0.0218225 0.000480096 0.27774
0.22e-6 0.50e-6 10e-6 0.28e-6 1.10 2.04316E-06 0.0092871 0.000204316 0.0736767
0.22e-6 0.50e-6 10e-6 0.28e-6 1.15 7.42891E-07 0.00337678 7.42891E-05 0.0226426
0.22e-6 0.50e-6 10e-6 0.36e-6 0.55 2.74357E-08 0.000124708 2.74357E-06 1.79995
0.22e-6 0.50e-6 10e-6 0.36e-6 0.60 8.10184E-08 0.000368265 8.10184E-06 1.79983
0.22e-6 0.50e-6 10e-6 0.36e-6 0.65 2.08966E-07 0.000949845 2.08966E-05 1.7995
