VDS_V W_m L_m VGS_V NFmin_dB NF_dB Rn_Ohm SOpt_real SOpt_imag
5.0 5e-6 0.60e-6 1.01 0.012157 14.8959 1493.67 0.999866 0.00899219
5.0 5e-6 0.60e-6 1.015 0.0122262 14.9342 1507.35 0.999866 0.00899703
5.0 5e-6 0.60e-6 1.02 0.012294 14.9717 1520.85 0.999866 0.00900168
5.0 5e-6 0.60e-6 1.025 0.0123606 15.0084 1534.18 0.999867 0.00900616
5.0 5e-6 0.60e-6 1.03 0.012426 15.0443 1547.31 0.999867 0.00901048
5.0 5e-6 0.60e-6 1.035 0.0124901 15.0793 1560.26 0.999867 0.00901465
5.0 5e-6 0.60e-6 1.04 0.012553 15.1136 1573.01 0.999867 0.00901868
5.0 5e-6 0.60e-6 1.045 0.0126148 15.1471 1585.57 0.999868 0.00902258
5.0 5e-6 0.60e-6 1.05 0.0126753 15.1798 1597.93 0.999868 0.00902635
5.0 5e-6 0.60e-6 1.055 0.0127346 15.2117 1610.08 0.999868 0.00903
5.0 5e-6 0.60e-6 1.06 0.0127928 15.2428 1622.04 0.999868 0.00903354
5.0 5e-6 0.60e-6 1.065 0.0128498 15.2733 1633.79 0.999869 0.00903698
5.0 5e-6 0.60e-6 1.07 0.0129058 15.3029 1645.34 0.999869 0.00904032
5.0 5e-6 0.60e-6 1.075 0.0129606 15.3319 1656.68 0.999869 0.00904357
5.0 5e-6 0.60e-6 1.08 0.0130143 15.3602 1667.83 0.999869 0.00904673
5.0 5e-6 0.60e-6 1.085 0.013067 15.3878 1678.77 0.999869 0.00904981
5.0 5e-6 0.60e-6 1.09 0.0131186 15.4147 1689.52 0.99987 0.0090528
5.0 5e-6 0.60e-6 1.095 0.0131692 15.4409 1700.06 0.99987 0.00905573
5.0 5e-6 0.60e-6 1.1 0.0132189 15.4665 1710.41 0.99987 0.00905858
5.0 5e-6 0.60e-6 1.105 0.0132675 15.4915 1720.56 0.99987 0.00906137
5.0 5e-6 0.60e-6 1.11 0.0133152 15.5159 1730.52 0.99987 0.00906409
5.0 5e-6 0.60e-6 1.115 0.0133619 15.5396 1740.29 0.99987 0.00906675
5.0 5e-6 0.60e-6 1.12 0.0134077 15.5628 1749.87 0.999871 0.00906936
5.0 5e-6 0.60e-6 1.125 0.0134526 15.5854 1759.27 0.999871 0.00907191
5.0 5e-6 0.60e-6 1.13 0.0134967 15.6075 1768.49 0.999871 0.0090744
5.0 5e-6 0.60e-6 1.135 0.0135399 15.629 1777.52 0.999871 0.00907685
5.0 5e-6 0.60e-6 1.14 0.0135822 15.65 1786.38 0.999871 0.00907925
5.0 5e-6 0.60e-6 1.145 0.0136238 15.6705 1795.07 0.999871 0.00908161
5.0 5e-6 0.60e-6 1.15 0.0136645 15.6905 1803.59 0.999872 0.00908392
5.0 5e-6 0.60e-6 1.155 0.0137045 15.7101 1811.94 0.999872 0.00908619
5.0 5e-6 0.60e-6 1.16 0.0137437 15.7291 1820.13 0.999872 0.00908842
5.0 5e-6 0.60e-6 1.165 0.0137822 15.7477 1828.16 0.999872 0.00909061
5.0 5e-6 0.60e-6 1.17 0.01382 15.7659 1836.04 0.999872 0.00909276
5.0 5e-6 0.60e-6 1.175 0.0138571 15.7836 1843.76 0.999872 0.00909488
5.0 5e-6 0.60e-6 1.18 0.0138935 15.801 1851.33 0.999872 0.00909696
5.0 5e-6 0.60e-6 1.185 0.0139292 15.8179 1858.76 0.999872 0.00909901
5.0 5e-6 0.60e-6 1.19 0.0139643 15.8344 1866.04 0.999872 0.00910103
5.0 5e-6 0.60e-6 1.195 0.0139988 15.8506 1873.19 0.999873 0.00910302
5.0 5e-6 0.60e-6 1.2 0.0140327 15.8664 1880.2 0.999873 0.00910498
5.0 5e-6 0.60e-6 1.205 0.014066 15.8819 1887.08 0.999873 0.00910691
5.0 5e-6 0.60e-6 1.21 0.0140987 15.897 1893.83 0.999873 0.00910881
5.0 5e-6 0.60e-6 1.215 0.0141309 15.9117 1900.45 0.999873 0.00911068
5.0 5e-6 0.60e-6 1.22 0.0141625 15.9262 1906.95 0.999873 0.00911253
5.0 5e-6 0.60e-6 1.225 0.0141936 15.9403 1913.33 0.999873 0.00911436
5.0 5e-6 0.60e-6 1.23 0.0142242 15.9542 1919.6 0.999873 0.00911616
5.0 5e-6 0.60e-6 1.235 0.0142543 15.9677 1925.76 0.999873 0.00911793
5.0 5e-6 0.60e-6 1.24 0.0142839 15.981 1931.8 0.999873 0.00911969
5.0 5e-6 0.60e-6 1.245 0.0143131 15.994 1937.74 0.999873 0.00912142
5.0 5e-6 0.60e-6 1.25 0.0143418 16.0067 1943.57 0.999873 0.00912313
5.0 5e-6 0.60e-6 1.255 0.01437 16.0192 1949.3 0.999873 0.00912481
5.0 5e-6 0.60e-6 1.26 0.0143978 16.0314 1954.94 0.999874 0.00912648
5.0 5e-6 0.60e-6 1.265 0.0144252 16.0434 1960.48 0.999874 0.00912813
5.0 5e-6 0.60e-6 1.27 0.0144522 16.0551 1965.92 0.999874 0.00912976
5.0 5e-6 0.60e-6 1.275 0.0144788 16.0666 1971.28 0.999874 0.00913137
5.0 5e-6 0.60e-6 1.28 0.0145051 16.078 1976.55 0.999874 0.00913296
5.0 5e-6 0.60e-6 1.285 0.0145309 16.089 1981.73 0.999874 0.00913453
5.0 5e-6 0.60e-6 1.29 0.0145564 16.0999 1986.83 0.999874 0.00913608
5.0 5e-6 0.60e-6 1.295 0.0145815 16.1106 1991.85 0.999874 0.00913762
5.0 5e-6 0.60e-6 1.3 0.0146063 16.1211 1996.79 0.999874 0.00913914
5.0 5e-6 0.60e-6 1.305 0.0146308 16.1314 2001.66 0.999874 0.00914064
5.0 5e-6 0.60e-6 1.31 0.014655 16.1416 2006.45 0.999874 0.00914213
5.0 5e-6 0.60e-6 1.315 0.0146788 16.1515 2011.17 0.999874 0.0091436
5.0 5e-6 0.60e-6 1.32 0.0147024 16.1613 2015.82 0.999874 0.00914506
5.0 5e-6 0.60e-6 1.325 0.0147256 16.1709 2020.4 0.999874 0.0091465
5.0 5e-6 0.60e-6 1.33 0.0147486 16.1804 2024.92 0.999874 0.00914792
5.0 5e-6 0.60e-6 1.335 0.0147713 16.1897 2029.38 0.999874 0.00914934
5.0 5e-6 0.60e-6 1.34 0.0147937 16.1989 2033.77 0.999874 0.00915073
5.0 5e-6 0.60e-6 1.345 0.0148158 16.2079 2038.1 0.999874 0.00915212
5.0 5e-6 0.60e-6 1.35 0.0148377 16.2168 2042.38 0.999874 0.00915349
5.0 5e-6 0.60e-6 1.355 0.0148594 16.2255 2046.6 0.999875 0.00915484
5.0 5e-6 0.60e-6 1.36 0.0148808 16.2342 2050.76 0.999875 0.00915619
5.0 5e-6 0.60e-6 1.365 0.014902 16.2426 2054.87 0.999875 0.00915752
5.0 5e-6 0.60e-6 1.37 0.0149229 16.251 2058.93 0.999875 0.00915884
5.0 5e-6 0.60e-6 1.375 0.0149437 16.2593 2062.94 0.999875 0.00916014
5.0 5e-6 0.60e-6 1.38 0.0149642 16.2674 2066.9 0.999875 0.00916144
5.0 5e-6 0.60e-6 1.385 0.0149845 16.2754 2070.81 0.999875 0.00916272
5.0 5e-6 0.60e-6 1.39 0.0150046 16.2833 2074.67 0.999875 0.00916399
5.0 5e-6 0.60e-6 1.395 0.0150245 16.2911 2078.5 0.999875 0.00916525
5.0 5e-6 0.60e-6 1.4 0.0150442 16.2988 2082.27 0.999875 0.00916649
5.0 5e-6 0.60e-6 1.405 0.0150637 16.3064 2086.01 0.999875 0.00916773
5.0 5e-6 0.60e-6 1.41 0.0150831 16.3139 2089.71 0.999875 0.00916895
5.0 5e-6 0.60e-6 1.415 0.0151023 16.3213 2093.36 0.999875 0.00917017
5.0 5e-6 0.60e-6 1.42 0.0151213 16.3287 2096.98 0.999875 0.00917137
5.0 5e-6 0.60e-6 1.425 0.0151401 16.3359 2100.56 0.999875 0.00917257
5.0 5e-6 0.60e-6 1.43 0.0151588 16.343 2104.1 0.999875 0.00917375
5.0 5e-6 0.60e-6 1.435 0.0151773 16.3501 2107.61 0.999875 0.00917492
5.0 5e-6 0.60e-6 1.44 0.0151956 16.3571 2111.08 0.999875 0.00917609
5.0 5e-6 0.60e-6 1.445 0.0152138 16.364 2114.52 0.999875 0.00917724
5.0 5e-6 0.60e-6 1.45 0.0152319 16.3708 2117.93 0.999875 0.00917838
5.0 5e-6 0.60e-6 1.455 0.0152498 16.3776 2121.31 0.999875 0.00917952
5.0 5e-6 0.60e-6 1.46 0.0152676 16.3843 2124.65 0.999875 0.00918064
5.0 5e-6 0.60e-6 1.465 0.0152852 16.3909 2127.97 0.999875 0.00918176
5.0 5e-6 0.60e-6 1.47 0.0153027 16.3975 2131.25 0.999875 0.00918287
5.0 5e-6 0.60e-6 1.475 0.0153201 16.4039 2134.51 0.999875 0.00918397
5.0 5e-6 0.60e-6 1.48 0.0153374 16.4104 2137.74 0.999875 0.00918506
5.0 5e-6 0.60e-6 1.485 0.0153545 16.4167 2140.95 0.999875 0.00918614
5.0 5e-6 0.60e-6 1.49 0.0153715 16.423 2144.13 0.999875 0.00918721
5.0 5e-6 0.60e-6 1.495 0.0153884 16.4292 2147.28 0.999875 0.00918828
5.0 5e-6 0.60e-6 1.5 0.0154052 16.4354 2150.41 0.999875 0.00918933
5.0 5e-6 0.60e-6 1.505 0.0154218 16.4416 2153.52 0.999875 0.00919038
5.0 5e-6 0.60e-6 1.51 0.0154384 16.4476 2156.6 0.999875 0.00919142
5.0 5e-6 0.60e-6 1.515 0.0154549 16.4536 2159.66 0.999875 0.00919246
5.0 5e-6 0.60e-6 1.52 0.0154712 16.4596 2162.7 0.999875 0.00919348
5.0 5e-6 0.60e-6 1.525 0.0154875 16.4655 2165.72 0.999875 0.0091945
5.0 5e-6 0.60e-6 1.53 0.0155036 16.4714 2168.71 0.999875 0.00919551
5.0 5e-6 0.60e-6 1.535 0.0155197 16.4772 2171.69 0.999875 0.00919652
5.0 5e-6 0.60e-6 1.54 0.0155357 16.483 2174.65 0.999875 0.00919751
5.0 5e-6 0.60e-6 1.545 0.0155515 16.4887 2177.59 0.999875 0.0091985
5.0 5e-6 0.60e-6 1.55 0.0155673 16.4944 2180.51 0.999875 0.00919948
5.0 5e-6 0.60e-6 1.555 0.015583 16.5001 2183.41 0.999876 0.00920046
5.0 5e-6 0.60e-6 1.56 0.0155986 16.5057 2186.29 0.999876 0.00920143
5.0 5e-6 0.60e-6 1.565 0.0156142 16.5112 2189.16 0.999876 0.00920239
5.0 5e-6 0.60e-6 1.57 0.0156296 16.5168 2192.01 0.999876 0.00920334
5.0 5e-6 0.60e-6 1.575 0.015645 16.5223 2194.85 0.999876 0.00920429
5.0 5e-6 0.60e-6 1.58 0.0156603 16.5277 2197.66 0.999876 0.00920523
5.0 5e-6 0.60e-6 1.585 0.0156755 16.5331 2200.47 0.999876 0.00920617
5.0 5e-6 0.60e-6 1.59 0.0156907 16.5385 2203.26 0.999876 0.0092071
5.0 5e-6 0.60e-6 1.595 0.0157057 16.5438 2206.03 0.999876 0.00920802
5.0 5e-6 0.60e-6 1.6 0.0157207 16.5492 2208.79 0.999876 0.00920894
5.0 5e-6 0.60e-6 1.605 0.0157357 16.5544 2211.54 0.999876 0.00920985
5.0 5e-6 0.60e-6 1.61 0.0157505 16.5597 2214.27 0.999876 0.00921076
5.0 5e-6 0.60e-6 1.615 0.0157653 16.5649 2216.99 0.999876 0.00921165
5.0 5e-6 0.60e-6 1.62 0.0157801 16.5701 2219.7 0.999876 0.00921255
5.0 5e-6 0.60e-6 1.625 0.0157947 16.5752 2222.4 0.999876 0.00921344
5.0 5e-6 0.60e-6 1.63 0.0158094 16.5804 2225.08 0.999876 0.00921432
5.0 5e-6 0.60e-6 1.635 0.0158239 16.5855 2227.75 0.999876 0.0092152
5.0 5e-6 0.60e-6 1.64 0.0158384 16.5905 2230.41 0.999876 0.00921607
5.0 5e-6 0.60e-6 1.645 0.0158528 16.5956 2233.06 0.999876 0.00921693
5.0 5e-6 0.60e-6 1.65 0.0158672 16.6006 2235.7 0.999876 0.00921779
5.0 5e-6 0.60e-6 1.655 0.0158815 16.6056 2238.33 0.999876 0.00921865
5.0 5e-6 0.60e-6 1.66 0.0158958 16.6105 2240.95 0.999876 0.0092195
5.0 5e-6 0.60e-6 1.665 0.01591 16.6155 2243.56 0.999876 0.00922035
5.0 5e-6 0.60e-6 1.67 0.0159241 16.6204 2246.15 0.999876 0.00922119
5.0 5e-6 0.60e-6 1.675 0.0159382 16.6253 2248.74 0.999876 0.00922202
5.0 5e-6 0.60e-6 1.68 0.0159523 16.6302 2251.32 0.999876 0.00922285
5.0 5e-6 0.60e-6 1.685 0.0159663 16.635 2253.9 0.999876 0.00922368
5.0 5e-6 0.60e-6 1.69 0.0159803 16.6398 2256.46 0.999876 0.0092245
5.0 5e-6 0.60e-6 1.695 0.0159942 16.6447 2259.01 0.999876 0.00922532
5.0 5e-6 0.60e-6 1.7 0.016008 16.6494 2261.56 0.999876 0.00922613
5.0 5e-6 0.60e-6 1.705 0.0160218 16.6542 2264.1 0.999876 0.00922693
5.0 5e-6 0.60e-6 1.71 0.0160356 16.659 2266.63 0.999876 0.00922774
5.0 5e-6 0.60e-6 1.715 0.0160493 16.6637 2269.15 0.999876 0.00922854
5.0 5e-6 0.60e-6 1.72 0.016063 16.6684 2271.66 0.999876 0.00922933
5.0 5e-6 0.60e-6 1.725 0.0160767 16.6731 2274.17 0.999876 0.00923012
5.0 5e-6 0.60e-6 1.73 0.0160903 16.6777 2276.67 0.999876 0.0092309
5.0 5e-6 0.60e-6 1.735 0.0161038 16.6824 2279.17 0.999876 0.00923168
5.0 5e-6 0.60e-6 1.74 0.0161174 16.687 2281.65 0.999876 0.00923246
5.0 5e-6 0.60e-6 1.745 0.0161308 16.6917 2284.14 0.999876 0.00923323
5.0 5e-6 0.60e-6 1.75 0.0161443 16.6963 2286.61 0.999876 0.009234
5.0 5e-6 0.60e-6 1.755 0.0161577 16.7008 2289.08 0.999876 0.00923477
5.0 5e-6 0.60e-6 1.76 0.016171 16.7054 2291.54 0.999876 0.00923553
5.0 5e-6 0.60e-6 1.765 0.0161844 16.71 2294 0.999876 0.00923628
5.0 5e-6 0.60e-6 1.77 0.0161977 16.7145 2296.45 0.999876 0.00923704
5.0 5e-6 0.60e-6 1.775 0.0162109 16.719 2298.89 0.999876 0.00923778
5.0 5e-6 0.60e-6 1.78 0.0162242 16.7235 2301.34 0.999876 0.00923853
5.0 5e-6 0.60e-6 1.785 0.0162373 16.728 2303.77 0.999876 0.00923927
5.0 5e-6 0.60e-6 1.79 0.0162505 16.7325 2306.2 0.999876 0.00924001
5.0 5e-6 0.60e-6 1.795 0.0162636 16.737 2308.63 0.999876 0.00924074
5.0 5e-6 0.60e-6 1.8 0.0162767 16.7414 2311.05 0.999876 0.00924147
5.0 5e-6 0.60e-6 1.805 0.0162898 16.7459 2313.46 0.999876 0.0092422
5.0 5e-6 0.60e-6 1.81 0.0163028 16.7503 2315.87 0.999876 0.00924292
5.0 5e-6 0.60e-6 1.815 0.0163158 16.7547 2318.28 0.999876 0.00924364
5.0 5e-6 0.60e-6 1.82 0.0163288 16.7591 2320.68 0.999876 0.00924436
5.0 5e-6 0.60e-6 1.825 0.0163417 16.7635 2323.08 0.999876 0.00924507
5.0 5e-6 0.60e-6 1.83 0.0163546 16.7679 2325.48 0.999876 0.00924578
5.0 5e-6 0.60e-6 1.835 0.0163675 16.7723 2327.87 0.999876 0.00924649
5.0 5e-6 0.60e-6 1.84 0.0163803 16.7766 2330.25 0.999876 0.00924719
5.0 5e-6 0.60e-6 1.845 0.0163931 16.781 2332.64 0.999876 0.00924789
5.0 5e-6 0.60e-6 1.85 0.0164059 16.7853 2335.01 0.999876 0.00924859
5.0 5e-6 0.60e-6 1.855 0.0164187 16.7896 2337.39 0.999876 0.00924928
5.0 5e-6 0.60e-6 1.86 0.0164314 16.7939 2339.76 0.999876 0.00924997
5.0 5e-6 0.60e-6 1.865 0.0164441 16.7982 2342.13 0.999876 0.00925066
5.0 5e-6 0.60e-6 1.87 0.0164568 16.8025 2344.5 0.999876 0.00925134
5.0 5e-6 0.60e-6 1.875 0.0164695 16.8068 2346.86 0.999876 0.00925202
5.0 5e-6 0.60e-6 1.88 0.0164821 16.8111 2349.22 0.999876 0.0092527
5.0 5e-6 0.60e-6 1.885 0.0164947 16.8154 2351.58 0.999876 0.00925338
5.0 5e-6 0.60e-6 1.89 0.0165073 16.8196 2353.93 0.999876 0.00925405
5.0 5e-6 0.60e-6 1.895 0.0165198 16.8239 2356.28 0.999876 0.00925472
5.0 5e-6 0.60e-6 1.9 0.0165324 16.8281 2358.63 0.999876 0.00925539
5.0 5e-6 0.60e-6 1.905 0.0165449 16.8323 2360.98 0.999876 0.00925605
5.0 5e-6 0.60e-6 1.91 0.0165573 16.8365 2363.32 0.999877 0.00925671
5.0 5e-6 0.60e-6 1.915 0.0165698 16.8407 2365.66 0.999877 0.00925737
5.0 5e-6 0.60e-6 1.92 0.0165822 16.845 2368 0.999877 0.00925803
5.0 5e-6 0.60e-6 1.925 0.0165946 16.8491 2370.33 0.999877 0.00925868
5.0 5e-6 0.60e-6 1.93 0.016607 16.8533 2372.67 0.999877 0.00925933
5.0 5e-6 0.60e-6 1.935 0.0166194 16.8575 2375 0.999877 0.00925998
5.0 5e-6 0.60e-6 1.94 0.0166317 16.8617 2377.33 0.999877 0.00926063
5.0 5e-6 0.60e-6 1.945 0.0166441 16.8658 2379.66 0.999877 0.00926127
5.0 5e-6 0.60e-6 1.95 0.0166564 16.87 2381.98 0.999877 0.00926191
5.0 5e-6 0.60e-6 1.955 0.0166686 16.8741 2384.31 0.999877 0.00926255
5.0 5e-6 0.60e-6 1.96 0.0166809 16.8783 2386.63 0.999877 0.00926318
5.0 5e-6 0.60e-6 1.965 0.0166931 16.8824 2388.95 0.999877 0.00926382
5.0 5e-6 0.60e-6 1.97 0.0167053 16.8865 2391.27 0.999877 0.00926445
5.0 5e-6 0.60e-6 1.975 0.0167175 16.8907 2393.58 0.999877 0.00926508
5.0 5e-6 0.60e-6 1.98 0.0167297 16.8948 2395.9 0.999877 0.0092657
5.0 5e-6 0.60e-6 1.985 0.0167418 16.8989 2398.21 0.999877 0.00926633
5.0 5e-6 0.60e-6 1.99 0.016754 16.903 2400.52 0.999877 0.00926695
5.0 5e-6 0.60e-6 1.995 0.0167661 16.9071 2402.83 0.999877 0.00926757
5.0 5e-6 0.60e-6 2 0.0167782 16.9112 2405.14 0.999877 0.00926819
5.0 5e-6 0.60e-6 2.005 0.0167902 16.9152 2407.45 0.999877 0.0092688
5.0 5e-6 0.60e-6 2.01 0.0168023 16.9193 2409.76 0.999877 0.00926941
5.0 5e-6 0.60e-6 2.015 0.0168143 16.9234 2412.06 0.999877 0.00927002
5.0 5e-6 0.60e-6 2.02 0.0168263 16.9274 2414.37 0.999877 0.00927063
5.0 5e-6 0.60e-6 2.025 0.0168383 16.9315 2416.67 0.999877 0.00927124
5.0 5e-6 0.60e-6 2.03 0.0168503 16.9356 2418.97 0.999877 0.00927184
5.0 5e-6 0.60e-6 2.035 0.0168622 16.9396 2421.28 0.999877 0.00927245
5.0 5e-6 0.60e-6 2.04 0.0168741 16.9436 2423.58 0.999877 0.00927305
5.0 5e-6 0.60e-6 2.045 0.0168861 16.9477 2425.87 0.999877 0.00927365
5.0 5e-6 0.60e-6 2.05 0.0168979 16.9517 2428.17 0.999877 0.00927424
5.0 5e-6 0.60e-6 2.055 0.0169098 16.9557 2430.47 0.999877 0.00927484
5.0 5e-6 0.60e-6 2.06 0.0169217 16.9598 2432.77 0.999877 0.00927543
5.0 5e-6 0.60e-6 2.065 0.0169335 16.9638 2435.06 0.999877 0.00927602
5.0 5e-6 0.60e-6 2.07 0.0169453 16.9678 2437.36 0.999877 0.00927661
5.0 5e-6 0.60e-6 2.075 0.0169571 16.9718 2439.65 0.999877 0.0092772
5.0 5e-6 0.60e-6 2.08 0.0169689 16.9758 2441.95 0.999877 0.00927778
5.0 5e-6 0.60e-6 2.085 0.0169806 16.9798 2444.24 0.999877 0.00927837
5.0 5e-6 0.60e-6 2.09 0.0169923 16.9838 2446.53 0.999877 0.00927895
5.0 5e-6 0.60e-6 2.095 0.0170041 16.9877 2448.82 0.999877 0.00927953
5.0 5e-6 0.60e-6 2.1 0.0170158 16.9917 2451.11 0.999877 0.00928011
5.0 5e-6 0.60e-6 2.105 0.0170274 16.9957 2453.4 0.999877 0.00928068
5.0 5e-6 0.60e-6 2.11 0.0170391 16.9997 2455.69 0.999877 0.00928126
5.0 5e-6 0.60e-6 2.115 0.0170507 17.0036 2457.98 0.999877 0.00928183
5.0 5e-6 0.60e-6 2.12 0.0170623 17.0076 2460.27 0.999877 0.0092824
5.0 5e-6 0.60e-6 2.125 0.0170739 17.0116 2462.56 0.999877 0.00928297
5.0 5e-6 0.60e-6 2.13 0.0170855 17.0155 2464.85 0.999877 0.00928354
5.0 5e-6 0.60e-6 2.135 0.0170971 17.0195 2467.14 0.999877 0.00928411
5.0 5e-6 0.60e-6 2.14 0.0171086 17.0234 2469.43 0.999877 0.00928467
5.0 5e-6 0.60e-6 2.145 0.0171201 17.0274 2471.72 0.999877 0.00928524
5.0 5e-6 0.60e-6 2.15 0.0171316 17.0313 2474 0.999877 0.0092858
5.0 5e-6 0.60e-6 2.155 0.0171431 17.0352 2476.29 0.999877 0.00928636
5.0 5e-6 0.60e-6 2.16 0.0171546 17.0392 2478.58 0.999877 0.00928692
5.0 5e-6 0.60e-6 2.165 0.017166 17.0431 2480.86 0.999877 0.00928748
5.0 5e-6 0.60e-6 2.17 0.0171774 17.047 2483.15 0.999877 0.00928803
5.0 5e-6 0.60e-6 2.175 0.0171888 17.0509 2485.44 0.999877 0.00928859
5.0 5e-6 0.60e-6 2.18 0.0172002 17.0548 2487.72 0.999877 0.00928914
5.0 5e-6 0.60e-6 2.185 0.0172116 17.0587 2490.01 0.999877 0.00928969
5.0 5e-6 0.60e-6 2.19 0.0172229 17.0627 2492.3 0.999877 0.00929025
5.0 5e-6 0.60e-6 2.195 0.0172342 17.0666 2494.58 0.999877 0.00929079
5.0 5e-6 0.60e-6 2.2 0.0172455 17.0705 2496.87 0.999877 0.00929134
5.0 5e-6 0.60e-6 2.205 0.0172568 17.0744 2499.16 0.999877 0.00929189
5.0 5e-6 0.60e-6 2.21 0.017268 17.0782 2501.44 0.999877 0.00929244
5.0 5e-6 0.60e-6 2.215 0.0172793 17.0821 2503.73 0.999877 0.00929298
5.0 5e-6 0.60e-6 2.22 0.0172905 17.086 2506.01 0.999877 0.00929352
5.0 5e-6 0.60e-6 2.225 0.0173017 17.0899 2508.3 0.999877 0.00929406
5.0 5e-6 0.60e-6 2.23 0.0173128 17.0938 2510.59 0.999877 0.0092946
5.0 5e-6 0.60e-6 2.235 0.017324 17.0977 2512.87 0.999877 0.00929514
5.0 5e-6 0.60e-6 2.24 0.0173351 17.1015 2515.16 0.999877 0.00929568
5.0 5e-6 0.60e-6 2.245 0.0173462 17.1054 2517.45 0.999877 0.00929622
5.0 5e-6 0.60e-6 2.25 0.0173572 17.1093 2519.74 0.999877 0.00929675
5.0 5e-6 0.60e-6 2.255 0.0173683 17.1131 2522.02 0.999877 0.00929729
5.0 5e-6 0.60e-6 2.26 0.0173793 17.117 2524.31 0.999878 0.00929782
5.0 5e-6 0.60e-6 2.265 0.0173903 17.1209 2526.6 0.999878 0.00929835
5.0 5e-6 0.60e-6 2.27 0.0174013 17.1247 2528.89 0.999878 0.00929889
5.0 5e-6 0.60e-6 2.275 0.0174122 17.1286 2531.17 0.999878 0.00929942
5.0 5e-6 0.60e-6 2.28 0.0174232 17.1324 2533.46 0.999878 0.00929995
5.0 5e-6 0.60e-6 2.285 0.0174341 17.1363 2535.75 0.999878 0.00930047
5.0 5e-6 0.60e-6 2.29 0.017445 17.1401 2538.04 0.999878 0.009301
5.0 5e-6 0.60e-6 2.295 0.0174558 17.1439 2540.33 0.999878 0.00930153
5.0 5e-6 0.60e-6 2.3 0.0174666 17.1478 2542.62 0.999878 0.00930205
5.0 5e-6 0.60e-6 2.305 0.0174774 17.1516 2544.91 0.999878 0.00930258
5.0 5e-6 0.60e-6 2.31 0.0174882 17.1554 2547.2 0.999878 0.0093031
5.0 5e-6 0.60e-6 2.315 0.0174989 17.1593 2549.49 0.999878 0.00930362
5.0 5e-6 0.60e-6 2.32 0.0175097 17.1631 2551.78 0.999878 0.00930414
5.0 5e-6 0.60e-6 2.325 0.0175203 17.1669 2554.07 0.999878 0.00930466
5.0 5e-6 0.60e-6 2.33 0.017531 17.1707 2556.37 0.999878 0.00930518
5.0 5e-6 0.60e-6 2.335 0.0175416 17.1746 2558.66 0.999878 0.0093057
5.0 5e-6 0.60e-6 2.34 0.0175522 17.1784 2560.95 0.999878 0.00930622
5.0 5e-6 0.60e-6 2.345 0.0175628 17.1822 2563.24 0.999878 0.00930673
5.0 5e-6 0.60e-6 2.35 0.0175733 17.186 2565.54 0.999878 0.00930725
5.0 5e-6 0.60e-6 2.355 0.0175838 17.1898 2567.83 0.999878 0.00930776
5.0 5e-6 0.60e-6 2.36 0.0175943 17.1936 2570.13 0.999878 0.00930828
5.0 5e-6 0.60e-6 2.365 0.0176048 17.1974 2572.42 0.999878 0.00930879
5.0 5e-6 0.60e-6 2.37 0.0176152 17.2012 2574.72 0.999878 0.00930931
5.0 5e-6 0.60e-6 2.375 0.0176255 17.205 2577.01 0.999878 0.00930982
5.0 5e-6 0.60e-6 2.38 0.0176359 17.2088 2579.31 0.999878 0.00931033
5.0 5e-6 0.60e-6 2.385 0.0176462 17.2126 2581.61 0.999878 0.00931084
5.0 5e-6 0.60e-6 2.39 0.0176565 17.2164 2583.9 0.999878 0.00931135
5.0 5e-6 0.60e-6 2.395 0.0176667 17.2202 2586.2 0.999878 0.00931186
5.0 5e-6 0.60e-6 2.4 0.0176769 17.224 2588.5 0.999878 0.00931236
5.0 5e-6 0.60e-6 2.405 0.0176871 17.2277 2590.8 0.999878 0.00931287
5.0 5e-6 0.60e-6 2.41 0.0176972 17.2315 2593.1 0.999878 0.00931338
5.0 5e-6 0.60e-6 2.415 0.0177073 17.2353 2595.4 0.999878 0.00931388
5.0 5e-6 0.60e-6 2.42 0.0177173 17.2391 2597.7 0.999878 0.00931439
5.0 5e-6 0.60e-6 2.425 0.0177273 17.2429 2600 0.999878 0.00931489
5.0 5e-6 0.60e-6 2.43 0.0177373 17.2466 2602.3 0.999878 0.0093154
5.0 5e-6 0.60e-6 2.435 0.0177472 17.2504 2604.6 0.999878 0.0093159
5.0 5e-6 0.60e-6 2.44 0.0177571 17.2542 2606.91 0.999878 0.0093164
5.0 5e-6 0.60e-6 2.445 0.0177669 17.2579 2609.21 0.999878 0.00931691
5.0 5e-6 0.60e-6 2.45 0.0177767 17.2617 2611.51 0.999878 0.00931741
5.0 5e-6 0.60e-6 2.455 0.0177865 17.2654 2613.82 0.999878 0.00931791
5.0 5e-6 0.60e-6 2.46 0.0177962 17.2692 2616.12 0.999878 0.00931841
5.0 5e-6 0.60e-6 2.465 0.0178058 17.273 2618.43 0.999878 0.00931891
5.0 5e-6 0.60e-6 2.47 0.0178154 17.2767 2620.74 0.999878 0.00931941
5.0 5e-6 0.60e-6 2.475 0.017825 17.2805 2623.04 0.999878 0.00931991
5.0 5e-6 0.60e-6 2.48 0.0178345 17.2842 2625.35 0.999878 0.00932041
5.0 5e-6 0.60e-6 2.485 0.0178439 17.2879 2627.66 0.999878 0.0093209
5.0 5e-6 0.60e-6 2.49 0.0178533 17.2917 2629.97 0.999878 0.0093214
5.0 5e-6 0.60e-6 2.495 0.0178627 17.2954 2632.28 0.999878 0.0093219
