VDS_set_V W_m L_m VBIAS_set_V VGS_actual_V VDS_actual_V VBS_actual_V ID_A JD_mA_per_um Pdc_mW gm_S gds_S gm_ID_1_per_V ro_Ohm gmro inv_gm_Ohm NFmin_dB NF_dB Rn_Ohm SOpt_real SOpt_imag SOpt_mag
5.0 50e-6 0.70e-6 2.45 2.45 5 0 0.00554833 0.110967 27.7417 0.00531025 1.18449E-05 0.95709 84424.7 448.317 188.315 0.473057 3.7859 68.6904 0.914739 0.13761 0.925032
5.0 50e-6 0.70e-6 2.455 2.455 5 0 0.00557482 0.111496 27.8741 0.00531537 1.18682E-05 0.95346 84258.9 447.867 188.134 0.473316 3.78844 68.7596 0.914763 0.137659 0.925063
5.0 50e-6 0.70e-6 2.46 2.46 5 0 0.00560134 0.112027 28.0067 0.00532045 1.18915E-05 0.949852 84093.4 447.415 187.954 0.473577 3.791 68.8293 0.914787 0.137709 0.925094
5.0 50e-6 0.70e-6 2.465 2.465 5 0 0.00562788 0.112558 28.1394 0.00532549 1.19149E-05 0.946269 83928.3 446.959 187.776 0.473839 3.79358 68.8995 0.914811 0.137758 0.925125
5.0 50e-6 0.70e-6 2.47 2.47 5 0 0.00565445 0.113089 28.2722 0.00533049 1.19384E-05 0.942708 83763.4 446.5 187.6 0.474103 3.79617 68.97 0.914835 0.137808 0.925156
5.0 50e-6 0.70e-6 2.475 2.475 5 0 0.00568104 0.113621 28.4052 0.00533546 1.19619E-05 0.939169 83598.9 446.038 187.425 0.474368 3.79877 69.041 0.914859 0.137857 0.925188
5.0 50e-6 0.70e-6 2.48 2.48 5 0 0.00570766 0.114153 28.5383 0.00534039 1.19854E-05 0.935653 83434.6 445.573 187.252 0.474635 3.80139 69.1125 0.914884 0.137907 0.925219
5.0 50e-6 0.70e-6 2.485 2.485 5 0 0.0057343 0.114686 28.6715 0.00534528 1.2009E-05 0.93216 83270.7 445.105 187.081 0.474904 3.80402 69.1843 0.914909 0.137957 0.925251
5.0 50e-6 0.70e-6 2.49 2.49 5 0 0.00576096 0.115219 28.8048 0.00535014 1.20327E-05 0.928689 83107 444.634 186.911 0.475174 3.80667 69.2567 0.914934 0.138007 0.925283
5.0 50e-6 0.70e-6 2.495 2.495 5 0 0.00578765 0.115753 28.9382 0.00535496 1.20564E-05 0.925239 82943.6 444.159 186.743 0.475446 3.80933 69.3294 0.914959 0.138057 0.925316
5.0 50e-6 0.70e-6 2.5 2.5 5 0 0.00581436 0.116287 29.0718 0.00535974 1.20801E-05 0.921811 82780.4 443.682 186.576 0.47572 3.81201 69.4026 0.914984 0.138107 0.925348
5.0 50e-6 1.00e-6 0.5 0.5 5 0 1.01395E-09 2.0279E-08 5.06974E-06 2.5287E-08 1.18055E-11 24.9392 8.47063E+10 2141.97 39546000 36.0484 86.9622 2.48015E+10 0.996739 0.0806476 0.999996
5.0 50e-6 1.00e-6 0.505 0.505 5 0 1.14981E-09 2.29962E-08 5.74904E-06 2.86752E-08 1.33952E-11 24.9391 7.46534E+10 2140.7 34873300 35.5054 85.8757 1.93121E+10 0.996722 0.0808481 0.999995
5.0 50e-6 1.00e-6 0.51 0.51 5 0 1.30386E-09 2.60772E-08 6.51931E-06 3.25135E-08 1.51978E-11 24.9363 6.5799E+10 2139.36 30756400 34.9629 84.7903 1.50412E+10 0.996704 0.0810567 0.999995
5.0 50e-6 1.00e-6 0.515 0.515 5 0 1.47853E-09 2.95705E-08 7.39263E-06 3.6861E-08 1.72414E-11 24.9309 5.79998E+10 2137.93 2.7129E+07 34.4209 83.7059 1.17176E+10 0.996686 0.0812736 0.999994
5.0 50e-6 1.00e-6 0.52 0.52 5 0 1.67653E-09 3.35306E-08 8.38266E-06 4.17842E-08 1.9558E-11 24.923 5.11299E+10 2136.42 23932500 33.8795 82.6227 9.1309E+09 0.996667 0.0814993 0.999993
5.0 50e-6 1.00e-6 0.525 0.525 5 0 1.90097E-09 3.80193E-08 9.50484E-06 4.73583E-08 2.21837E-11 24.9127 4.50782E+10 2134.82 21115600 33.3386 81.5407 7.11723E+09 0.996647 0.0817339 0.999992
5.0 50e-6 1.00e-6 0.53 0.53 5 0 2.15532E-09 4.31065E-08 1.07766E-05 5.3668E-08 2.51592E-11 24.9002 3.97469E+10 2133.14 18633100 32.7984 80.4601 5.54933E+09 0.996626 0.0819778 0.999991
5.0 50e-6 1.00e-6 0.535 0.535 5 0 2.44355E-09 4.88709E-08 1.22177E-05 6.08087E-08 2.85306E-11 24.8854 3.50501E+10 2131.35 16445000 32.2589 79.3808 4.32823E+09 0.996604 0.0822313 0.99999
5.0 50e-6 1.00e-6 0.54 0.54 5 0 2.77009E-09 5.54018E-08 1.38504E-05 6.8888E-08 3.23499E-11 24.8685 3.0912E+10 2129.47 14516300 31.7202 78.3031 3.37701E+09 0.99658 0.0824948 0.999989
5.0 50e-6 1.00e-6 0.545 0.545 5 0 3.13998E-09 6.27997E-08 1.56999E-05 7.80269E-08 3.66758E-11 24.8494 2.72659E+10 2127.48 1.28161E+07 31.1823 77.227 2.63581E+09 0.996556 0.0827685 0.999988
5.0 50e-6 1.00e-6 0.55 0.55 5 0 3.55891E-09 7.11782E-08 1.77946E-05 8.83617E-08 4.15746E-11 24.8283 2.40531E+10 2125.38 11317100 30.6452 76.1525 2.0581E+09 0.996531 0.0830529 0.999986
5.0 50e-6 1.00e-6 0.555 0.555 5 0 4.03328E-09 8.06656E-08 2.01664E-05 1.00045E-07 4.7121E-11 24.805 2.12219E+10 2123.16 9995450 30.1091 75.08 1.60769E+09 0.996505 0.0833482 0.999984
5.0 50e-6 1.00e-6 0.56 0.56 5 0 4.57032E-09 9.14063E-08 2.28516E-05 1.13251E-07 5.33993E-11 24.7796 1.87269E+10 2120.83 8829980 29.5739 74.0093 1.25641E+09 0.996477 0.0836548 0.999982
5.0 50e-6 1.00e-6 0.565 0.565 5 0 5.17817E-09 1.03563E-07 2.58908E-05 1.2817E-07 6.05042E-11 24.7521 1.65278E+10 2118.37 7802120 29.0398 72.9407 9.82344E+08 0.996448 0.0839731 0.99998
5.0 50e-6 1.00e-6 0.57 0.57 5 0 5.86602E-09 1.1732E-07 2.93301E-05 1.45022E-07 6.85428E-11 24.7224 1.45894E+10 2115.79 6895510 28.5069 71.8743 7.68449E+08 0.996417 0.0843034 0.999977
5.0 50e-6 1.00e-6 0.575 0.575 5 0 6.64421E-09 1.32884E-07 3.3221E-05 1.64049E-07 7.76353E-11 24.6905 1.28807E+10 2113.07 6095750 27.9751 70.8102 6.01447E+08 0.996385 0.0846461 0.999974
5.0 50e-6 1.00e-6 0.58 0.58 5 0 7.52438E-09 1.50488E-07 3.76219E-05 1.85524E-07 8.7917E-11 24.6564 1.13744E+10 2110.22 5390140 27.4446 69.7485 4.71005E+08 0.996351 0.0850016 0.999971
5.0 50e-6 1.00e-6 0.585 0.585 5 0 8.51964E-09 1.70393E-07 4.25982E-05 2.09753E-07 9.954E-11 24.62 1.00462E+10 2107.23 4767500 26.9154 68.6895 3.69074E+08 0.996316 0.0853702 0.999967
5.0 50e-6 1.00e-6 0.59 0.59 5 0 9.64471E-09 1.92894E-07 4.82236E-05 2.37079E-07 1.12675E-10 24.5813 8.87506E+09 2104.09 4218000 26.3877 67.6332 2.89385E+08 0.996279 0.0857524 0.999963
5.0 50e-6 1.00e-6 0.595 0.595 5 0 1.09162E-08 2.18323E-07 5.45808E-05 2.67884E-07 1.27515E-10 24.5402 7.84224E+09 2100.81 3732950 25.8614 66.5799 2.27054E+08 0.99624 0.0861484 0.999958
5.0 50e-6 1.00e-6 0.6 0.6 5 0 1.23526E-08 2.47052E-07 6.17629E-05 3.02596E-07 1.44273E-10 24.4966 6.9313E+09 2097.39 3304730 25.3368 65.5296 1.78275E+08 0.996199 0.0865587 0.999952
5.0 50e-6 1.00e-6 0.605 0.605 5 0 1.39749E-08 2.79498E-07 6.98744E-05 3.41693E-07 1.63192E-10 24.4505 6.12774E+09 2093.81 2926600 24.8139 64.4826 1.40081E+08 0.996156 0.0869837 0.999946
5.0 50e-6 1.00e-6 0.61 0.61 5 0 1.58064E-08 3.16129E-07 7.90322E-05 3.85707E-07 1.84542E-10 24.4019 5.41883E+09 2090.08 2.59264E+06 24.2928 63.439 1.10157E+08 0.99611 0.0874237 0.999939
5.0 50e-6 1.00e-6 0.615 0.615 5 0 1.78736E-08 3.57471E-07 8.93678E-05 4.35233E-07 2.08624E-10 24.3506 4.7933E+09 2086.2 2297620 23.7736 62.3991 8.66978E+07 0.996062 0.0878791 0.999932
5.0 50e-6 1.00e-6 0.62 0.62 5 0 2.02056E-08 4.04113E-07 0.000101028 4.9093E-07 2.35778E-10 24.2967 4.24128E+09 2082.17 2036950 23.2565 61.363 6.82949E+07 0.996012 0.0883502 0.999923
5.0 50e-6 1.00e-6 0.625 0.625 5 0 2.28356E-08 4.56713E-07 0.000114178 5.53536E-07 2.66379E-10 24.24 3.75405E+09 2078 1.80657E+06 22.7415 60.331 5.38486E+07 0.995959 0.0888375 0.999913
5.0 50e-6 1.00e-6 0.63 0.63 5 0 2.58004E-08 5.16008E-07 0.000129002 6.23866E-07 3.0085E-10 24.1805 3.32391E+09 2073.68 1602910 22.2287 59.3033 4.24998E+07 0.995903 0.0893413 0.999902
5.0 50e-6 1.00e-6 0.635 0.635 5 0 2.91411E-08 5.82823E-07 0.000145706 7.0283E-07 3.39659E-10 24.1181 2.94413E+09 2069.22 1422820 21.7184 58.2801 3.35777E+07 0.995844 0.089862 0.99989
5.0 50e-6 1.00e-6 0.64 0.64 5 0 3.29038E-08 6.58077E-07 0.000164519 7.91432E-07 3.83329E-10 24.0529 2.60872E+09 2064.63 1263530 21.2106 57.2616 2.65575E+07 0.995781 0.0903998 0.999876
5.0 50e-6 1.00e-6 0.645 0.645 5 0 3.71399E-08 7.42798E-07 0.000185699 8.90789E-07 4.32441E-10 23.9847 2.31246E+09 2059.91 1122600 20.7055 56.2482 2.10292E+07 0.995715 0.0909552 0.999861
5.0 50e-6 1.00e-6 0.65 0.65 5 0 4.19066E-08 8.38131E-07 0.000209533 1.00214E-06 4.87638E-10 23.9136 2050700000 2055.08 997869 20.2032 55.24 1.66719E+07 0.995646 0.0915284 0.999844
5.0 50e-6 1.00e-6 0.655 0.655 5 0 4.72677E-08 9.45354E-07 0.000236339 1.12684E-06 5.49636E-10 23.8395 1.81938E+09 2050.15 887440 19.7039 54.2373 1.32341E+07 0.995572 0.0921197 0.999825
5.0 50e-6 1.00e-6 0.66 0.66 5 0 5.32944E-08 1.06589E-06 0.000266472 1.2664E-06 6.19227E-10 23.7624 1.61492E+09 2045.13 789639 19.2078 53.2404 1.05192E+07 0.995494 0.0927295 0.999804
5.0 50e-6 1.00e-6 0.665 0.665 5 0 6.00656E-08 1.20131E-06 0.000300328 1.42249E-06 6.97284E-10 23.6823 1.43413E+09 2040.05 702991 18.715 52.2495 8.37294E+06 0.995411 0.093358 0.99978
5.0 50e-6 1.00e-6 0.67 0.67 5 0 6.76694E-08 1.35339E-06 0.000338347 1.59695E-06 7.84775E-10 23.5993 1274250000 2034.92 626193 18.2256 51.2651 6.67432E+06 0.995324 0.0940054 0.999753
5.0 50e-6 1.00e-6 0.675 0.675 5 0 7.62033E-08 1.52407E-06 0.000381016 1.7918E-06 8.82762E-10 23.5134 1132810000 2029.76 558099 17.7399 50.2873 5.32843E+06 0.995231 0.0946719 0.999724
5.0 50e-6 1.00e-6 0.68 0.68 5 0 8.57755E-08 1.71551E-06 0.000428878 2.00926E-06 9.92417E-10 23.4246 1.00764E+09 2024.61 497695 17.2581 49.3164 4.26075E+06 0.995133 0.0953579 0.999691
5.0 50e-6 1.00e-6 0.685 0.685 5 0 9.65063E-08 1.93013E-06 0.000482532 2.25179E-06 1.11502E-09 23.3331 896842000 2019.5 444091 16.7803 48.3528 3.41268E+06 0.995029 0.0960633 0.999655
5.0 50e-6 1.00e-6 0.69 0.69 5 0 1.08529E-07 2.17057E-06 0.000542644 2.52208E-06 1.25199E-09 23.2389 798728000 2014.46 396497 16.3067 47.3968 2.73816E+06 0.994918 0.0967885 0.999615
5.0 50e-6 1.00e-6 0.695 0.695 5 0 1.2199E-07 2.4398E-06 0.00060995 2.8231E-06 1.40486E-09 23.1421 711815000 2009.53 354220 15.8375 46.4487 2.20094E+06 0.994801 0.0975334 0.999571
5.0 50e-6 1.00e-6 0.7 0.7 5 0 1.37053E-07 2.74107E-06 0.000685266 3.15809E-06 1.57531E-09 23.0428 634797000 2004.75 316647 15.373 45.5087 1.77245E+06 0.994676 0.0982982 0.999522
5.0 50e-6 1.00e-6 0.705 0.705 5 0 1.53898E-07 3.07797E-06 0.000769492 3.53062E-06 1.76517E-09 22.9412 566519000 2000.16 283236 14.9134 44.5773 1.43017E+06 0.994544 0.0990829 0.999468
5.0 50e-6 1.00e-6 0.71 0.71 5 0 1.72725E-07 3.45449E-06 0.000863623 3.94461E-06 1.97643E-09 22.8375 505964000 1995.83 253511 14.4588 43.6546 1.15632E+06 0.994404 0.0998875 0.999408
5.0 50e-6 1.00e-6 0.715 0.715 5 0 1.93751E-07 3.87503E-06 0.000968757 4.40434E-06 2.21124E-09 22.7319 4.52235E+08 1991.8 227049 14.0094 42.7411 936861 0.994255 0.100712 0.999342
5.0 50e-6 1.00e-6 0.72 0.72 5 0 2.17221E-07 4.34442E-06 0.00108611 4.91452E-06 2.47193E-09 22.6245 404542000 1988.13 203479 13.5656 41.837 760695 0.994096 0.101556 0.99927
5.0 50e-6 1.00e-6 0.725 0.725 5 0 2.43401E-07 4.86802E-06 0.00121701 5.4803E-06 2.76102E-09 22.5155 362185000 1984.88 182472 13.1275 40.9425 619031 0.993928 0.10242 0.999191
5.0 50e-6 1.00e-6 0.73 0.73 5 0 2.72585E-07 5.4517E-06 0.00136293 6.10732E-06 3.0812E-09 22.4052 324549000 1982.12 163738 12.6953 40.0581 504903 0.99375 0.103303 0.999105
5.0 50e-6 1.00e-6 0.735 0.735 5 0 3.05098E-07 6.10196E-06 0.00152549 6.80178E-06 3.43537E-09 22.2937 291090000 1979.93 147020 12.2692 39.1839 412785 0.99356 0.104206 0.99901
5.0 50e-6 1.00e-6 0.74 0.74 5 0 3.41296E-07 6.82592E-06 0.00170648 7.57042E-06 3.82662E-09 22.1814 261327000 1978.36 132093 11.8496 38.3203 338288 0.993359 0.105127 0.998906
5.0 50e-6 1.00e-6 0.745 0.745 5 0 3.81571E-07 7.63142E-06 0.00190786 8.42065E-06 4.25825E-09 22.0684 234838000 1977.49 118756 11.4366 37.4674 277919 0.993146 0.106068 0.998794
5.0 50e-6 1.00e-6 0.75 0.75 5 0 4.26356E-07 8.52711E-06 0.00213178 9.36055E-06 4.73376E-09 21.9548 211248000 1977.4 106831 11.0304 36.6254 228897 0.99292 0.107026 0.998671
5.0 50e-6 1.00e-6 0.755 0.755 5 0 4.76123E-07 9.52246E-06 0.00238061 1.0399E-05 5.25687E-09 21.8409 190227000 1978.17 96163.5 10.6313 35.7947 189005 0.99268 0.108002 0.998538
5.0 50e-6 1.00e-6 0.76 0.76 5 0 5.31393E-07 1.06279E-05 0.00265697 1.15455E-05 5.83149E-09 21.7269 171483000 1979.86 86613.8 10.2396 34.9753 156472 0.992426 0.108996 0.998393
5.0 50e-6 1.00e-6 0.765 0.765 5 0 5.92739E-07 1.18548E-05 0.00296369 1.28107E-05 6.46173E-09 21.6127 154757000 1982.55 78059.8 9.85533 34.1674 129880 0.992157 0.110006 0.998237
5.0 50e-6 1.00e-6 0.77 0.77 5 0 6.60785E-07 1.32157E-05 0.00330392 1.4206E-05 7.15191E-09 21.4986 139823000 1986.32 70393 9.47886 33.3712 108096 0.991872 0.111033 0.998068
5.0 50e-6 1.00e-6 0.775 0.775 5 0 7.36219E-07 1.47244E-05 0.00368109 1.57437E-05 7.90653E-09 21.3845 126478000 1991.23 63517.5 9.11037 32.5868 90207.6 0.991571 0.112075 0.997885
5.0 50e-6 1.00e-6 0.78 0.78 5 0 8.19792E-07 1.63958E-05 0.00409896 1.74373E-05 8.73028E-09 21.2705 114544000 1997.34 57348.2 8.7501 31.8144 75484.7 0.991254 0.113131 0.997689
5.0 50e-6 1.00e-6 0.785 0.785 5 0 9.12326E-07 1.82465E-05 0.00456163 1.93014E-05 9.62799E-09 21.1563 103864000 2004.72 51809.6 8.39827 31.0539 63337.8 0.990918 0.114202 0.997477
5.0 50e-6 1.00e-6 0.79 0.79 5 0 1.01472E-06 2.02944E-05 0.00507359 2.13517E-05 1.06047E-08 21.042 94298100 2013.42 46834.8 8.05508 30.3055 53292 0.990564 0.115286 0.99725
5.0 50e-6 1.00e-6 0.795 0.795 5 0 1.12795E-06 2.2559E-05 0.00563975 2.36048E-05 1.16654E-08 20.9272 8.57233E+07 2023.48 42364.2 7.72074 29.5692 44963.6 0.990191 0.116383 0.997007
5.0 50e-6 1.00e-6 0.8 0.8 5 0 1.25309E-06 2.50618E-05 0.00626545 2.60789E-05 1.28156E-08 20.8117 78030100 2034.94 38345.2 7.39546 28.8452 38042.1 0.989799 0.117491 0.996747
5.0 50e-6 1.00e-6 0.805 0.805 5 0 1.3913E-06 2.78259E-05 0.00695648 2.8793E-05 1.40604E-08 20.6951 71122000 2047.82 34730.6 7.07943 28.1334 32275.9 0.989386 0.118609 0.99647
5.0 50e-6 1.00e-6 0.81 0.81 5 0 1.54383E-06 3.08766E-05 0.00771916 3.17676E-05 1.54052E-08 20.5771 64913000 2062.13 31478.6 6.77281 27.4339 27460.1 0.988952 0.119737 0.996174
5.0 50e-6 1.00e-6 0.815 0.815 5 0 1.71206E-06 3.42412E-05 0.00856031 3.50241E-05 1.68556E-08 20.4572 59327300 2077.88 28551.8 6.47578 26.7468 23428.4 0.988496 0.120873 0.995859
5.0 50e-6 1.00e-6 0.82 0.82 5 0 1.89746E-06 3.79493E-05 0.00948732 3.85848E-05 1.8417E-08 20.3349 54297600 2095.06 25916.9 6.18848 26.0721 20044.9 0.988019 0.122016 0.995524
5.0 50e-6 1.00e-6 0.825 0.825 5 0 2.10163E-06 4.20325E-05 0.0105081 4.24733E-05 2.00948E-08 20.2097 4.97641E+07 2113.65 23544.2 5.91102 25.4099 17198.4 0.987518 0.123166 0.99517
5.0 50e-6 1.00e-6 0.83 0.83 5 0 2.32627E-06 4.65253E-05 0.0116313 4.67138E-05 2.18944E-08 20.081 45673800 2133.6 21407 5.64352 24.7602 14798 0.986995 0.12432 0.994794
5.0 50e-6 1.00e-6 0.835 0.835 5 0 2.57322E-06 5.14643E-05 0.0128661 5.13311E-05 2.38211E-08 19.9482 41979600 2154.86 19481.4 5.38603 24.1233 12768.8 0.986449 0.125478 0.994398
5.0 50e-6 1.00e-6 0.84 0.84 5 0 2.84444E-06 5.68888E-05 0.0142222 5.63507E-05 2.58801E-08 19.8108 38639800 2177.38 17746 5.1386 23.499 11049.5 0.985879 0.126639 0.99398
5.0 50e-6 1.00e-6 0.845 0.845 5 0 3.14203E-06 6.28405E-05 0.0157101 6.17981E-05 2.80764E-08 19.6682 35617200 2201.07 16181.7 4.90124 22.8877 9589.32 0.985286 0.127802 0.99354
5.0 50e-6 1.00e-6 0.85 0.85 5 0 3.4682E-06 6.9364E-05 0.017341 6.76989E-05 3.04149E-08 19.5199 32878700 2225.85 14771.3 4.67394 22.2893 8346.25 0.984669 0.128964 0.993078
5.0 50e-6 1.00e-6 0.855 0.855 5 0 3.8253E-06 7.6506E-05 0.0191265 7.40785E-05 3.29002E-08 19.3654 30395000 2251.62 13499.2 4.45662 21.704 7285.6 0.984028 0.130126 0.992594
5.0 50e-6 1.00e-6 0.86 0.86 5 0 4.21581E-06 8.43162E-05 0.0210791 8.09616E-05 3.55367E-08 19.2043 28139900 2278.25 12351.5 4.24921 21.132 6378.52 0.983363 0.131285 0.992088
5.0 50e-6 1.00e-6 0.865 0.865 5 0 4.64232E-06 9.28465E-05 0.0232116 8.8372E-05 3.83287E-08 19.0362 26090100 2305.64 11315.8 4.05158 20.5734 5601 0.982676 0.132441 0.99156
5.0 50e-6 1.00e-6 0.87 0.87 5 0 5.10755E-06 0.000102151 0.0255378 9.63324E-05 4.12798E-08 18.8608 2.42249E+07 2333.65 10380.7 3.86356 20.0283 4933.03 0.981965 0.133593 0.991011
5.0 50e-6 1.00e-6 0.875 0.875 5 0 5.61432E-06 0.000112286 0.0280716 0.000104864 4.43936E-08 18.678 22525800 2362.14 9536.17 3.68497 19.4969 4357.86 0.981233 0.134738 0.99044
5.0 50e-6 1.00e-6 0.88 0.88 5 0 6.16555E-06 0.000123311 0.0308277 0.000113986 4.76733E-08 18.4875 20976100 2390.97 8773.03 3.51558 18.9793 3861.5 0.980478 0.135877 0.989849
5.0 50e-6 1.00e-6 0.885 0.885 5 0 6.76425E-06 0.000135285 0.0338213 0.000123715 5.11217E-08 18.2895 19561200 2420.01 8083.11 3.35515 18.4755 3432.17 0.979704 0.137008 0.989237
5.0 50e-6 1.00e-6 0.89 0.89 5 0 7.41354E-06 0.000148271 0.0370677 0.000134066 5.4741E-08 18.0839 18267800 2449.09 7459.03 3.20341 17.9858 3059.98 0.978909 0.13813 0.988607
5.0 50e-6 1.00e-6 0.895 0.895 5 0 8.11656E-06 0.000162331 0.0405828 0.00014505 5.85334E-08 17.8709 17084300 2478.08 6894.16 3.06007 17.5101 2736.62 0.978097 0.139242 0.987958
5.0 50e-6 1.00e-6 0.9 0.9 5 0 8.87652E-06 0.00017753 0.0443826 0.000156677 6.25004E-08 17.6508 15999900 2506.82 6382.54 2.92481 17.0486 2455.03 0.977266 0.140344 0.987292
5.0 50e-6 1.00e-6 0.905 0.905 5 0 9.69669E-06 0.000193934 0.0484834 0.000168953 6.66432E-08 17.4238 15005300 2535.18 5918.82 2.79733 16.6013 2209.27 0.97642 0.141433 0.986611
5.0 50e-6 1.00e-6 0.91 0.91 5 0 1.05803E-05 0.000211606 0.0529016 0.000181878 7.09626E-08 17.1903 1.40919E+07 2563.02 5498.18 2.67728 16.1681 1994.3 0.97556 0.14251 0.985914
5.0 50e-6 1.00e-6 0.915 0.915 5 0 1.15307E-05 0.000230614 0.0576534 0.000195454 7.54587E-08 16.9507 13252300 2590.2 5116.31 2.56434 15.7491 1805.84 0.974687 0.143574 0.985205
5.0 50e-6 1.00e-6 0.92 0.92 5 0 1.2551E-05 0.000251021 0.0627552 0.000209673 8.01316E-08 16.7057 1.24795E+07 2616.61 4769.32 2.45816 15.3442 1640.25 0.973803 0.144623 0.984483
5.0 50e-6 1.00e-6 0.925 0.925 5 0 1.36446E-05 0.000272892 0.068223 0.00022453 8.49808E-08 16.4556 1.17674E+07 2642.13 4453.75 2.3584 14.9534 1494.42 0.972909 0.145658 0.983752
5.0 50e-6 1.00e-6 0.93 0.93 5 0 1.48146E-05 0.000296291 0.0740729 0.000240012 9.00052E-08 16.2011 11110500 2666.65 4166.46 2.26474 14.5764 1365.72 0.972008 0.146677 0.983012
5.0 50e-6 1.00e-6 0.935 0.935 5 0 1.6064E-05 0.000321281 0.0803202 0.000256105 9.52036E-08 15.9427 10503800 2690.07 3904.66 2.17684 14.2132 1251.87 0.9711 0.147681 0.982265
5.0 50e-6 1.00e-6 0.94 0.94 5 0 1.7396E-05 0.00034792 0.0869801 0.00027279 1.00574E-07 15.6812 9942890 2712.32 3665.83 2.09438 13.8636 1150.94 0.970189 0.148668 0.981513
5.0 50e-6 1.00e-6 0.945 0.945 5 0 1.88134E-05 0.000376269 0.0940672 0.000290047 1.06115E-07 15.417 9423700 2733.32 3447.72 2.01705 13.5274 1061.27 0.969275 0.149638 0.980758
5.0 50e-6 1.00e-6 0.95 0.95 5 0 2.03191E-05 0.000406383 0.101596 0.000307852 1.11824E-07 15.1509 8942600 2753 3248.31 1.94453 13.2043 981.422 0.968361 0.150591 0.98
5.0 50e-6 1.00e-6 0.955 0.955 5 0 2.19158E-05 0.000438316 0.109579 0.000326181 1.17699E-07 14.8834 8496280 2771.32 3065.79 1.87656 12.8941 910.169 0.967448 0.151526 0.979243
5.0 50e-6 1.00e-6 0.96 0.96 5 0 2.3606E-05 0.000472119 0.11803 0.000345003 1.23735E-07 14.6151 8081790 2788.24 2898.52 1.81283 12.5966 846.449 0.966538 0.152444 0.978486
5.0 50e-6 1.00e-6 0.965 0.965 5 0 2.5392E-05 0.00050784 0.12696 0.00036429 1.2993E-07 14.3466 7696430 2803.74 2745.06 1.75309 12.3113 789.344 0.965633 0.153343 0.977732
5.0 50e-6 1.00e-6 0.97 0.97 5 0 2.72763E-05 0.000545525 0.136381 0.000384011 1.36281E-07 14.0786 7337770 2817.79 2604.09 1.69708 12.0381 738.059 0.964733 0.154225 0.976983
5.0 50e-6 1.00e-6 0.975 0.975 5 0 2.92608E-05 0.000585215 0.146304 0.000404133 1.42784E-07 13.8114 7003590 2830.38 2474.43 1.64456 11.7765 691.906 0.963842 0.155088 0.976239
5.0 50e-6 1.00e-6 0.98 0.98 5 0 3.13474E-05 0.000626949 0.156737 0.000424623 1.49435E-07 13.5457 6691890 2841.53 2355.03 1.59531 11.5263 650.286 0.962959 0.155932 0.975502
5.0 50e-6 1.00e-6 0.985 0.985 5 0 3.3538E-05 0.000670761 0.16769 0.000445447 1.56229E-07 13.2818 6400840 2851.24 2244.94 1.54911 11.287 612.678 0.962086 0.156758 0.974773
5.0 50e-6 1.00e-6 0.99 0.99 5 0 3.58342E-05 0.000716684 0.179171 0.000466572 1.63164E-07 13.0203 6128810 2859.53 2143.29 1.50575 11.0583 578.627 0.961225 0.157565 0.974053
5.0 50e-6 1.00e-6 0.995 0.995 5 0 3.82373E-05 0.000764746 0.191186 0.000487963 1.70234E-07 12.7615 5874270 2866.43 2049.33 1.46505 10.8398 547.736 0.960376 0.158354 0.973344
5.0 50e-6 1.00e-6 1 1 5 0 4.07486E-05 0.000814972 0.203743 0.000509589 1.77435E-07 12.5057 5635870 2871.98 1962.37 1.42683 10.6312 519.658 0.959541 0.159125 0.972645
5.0 50e-6 1.00e-6 1.005 1.005 5 0 4.33691E-05 0.000867383 0.216846 0.000531416 1.84763E-07 12.2533 5412340 2876.2 1881.77 1.39092 10.4321 494.089 0.95872 0.159876 0.971959
5.0 50e-6 1.00e-6 1.01 1.01 5 0 4.60999E-05 0.000921998 0.2305 0.000553413 1.92213E-07 12.0046 5202560 2879.16 1806.97 1.35717 10.242 470.76 0.957913 0.16061 0.971285
5.0 50e-6 1.00e-6 1.015 1.015 5 0 4.89417E-05 0.000978833 0.244708 0.000575549 1.99781E-07 11.7599 5005470 2880.89 1737.47 1.32543 10.0607 449.437 0.957123 0.161325 0.970623
5.0 50e-6 1.00e-6 1.02 1.02 5 0 5.1895E-05 0.0010379 0.259475 0.000597795 2.07463E-07 11.5193 4820130 2881.45 1672.81 1.29556 9.88768 429.911 0.956348 0.162022 0.969976
5.0 50e-6 1.00e-6 1.025 1.025 5 0 5.49603E-05 0.00109921 0.274802 0.000620124 2.15254E-07 11.2831 4.64568E+06 2880.9 1612.58 1.26744 9.72266 411.999 0.95559 0.162701 0.969342
5.0 50e-6 1.00e-6 1.03 1.03 5 0 5.81381E-05 0.00116276 0.290691 0.000642509 2.23149E-07 11.0514 4481300 2879.28 1556.4 1.24094 9.56525 395.54 0.954849 0.163362 0.968723
5.0 50e-6 1.00e-6 1.035 1.035 5 0 6.14285E-05 0.00122857 0.307142 0.000664926 2.31145E-07 10.8244 4326290 2876.66 1503.93 1.21597 9.41512 380.389 0.954125 0.164006 0.968118
5.0 50e-6 1.00e-6 1.04 1.04 5 0 6.48315E-05 0.00129663 0.324158 0.00068735 2.39237E-07 10.6021 4179950 2873.09 1454.86 1.19241 9.27191 366.42 0.953419 0.164632 0.967528
