VDS_set_V W_m L_m VBIAS_set_V VGS_actual_V VDS_actual_V VBS_actual_V ID_A JD_mA_per_um Pdc_mW gm_S gds_S gm_ID_1_per_V ro_Ohm gmro inv_gm_Ohm NFmin_dB NF_dB Rn_Ohm SOpt_real SOpt_imag SOpt_mag
5.0 4e-6 1.00e-6 2.48 2.48 5 0 0.000285672 0.0714179 1.42836 0.000314348 2.38111E-07 1.10038 4199710 1320.17 3181.18 1.1867 10.69 536.086 0.965884 0.0808649 0.969263
5.0 4e-6 1.00e-6 2.485 2.485 5 0 0.000287243 0.0718108 1.43622 0.000314897 2.39164E-07 1.09627 4181240 1316.66 3175.64 1.18747 10.6955 536.835 0.96589 0.0808984 0.969272
5.0 4e-6 1.00e-6 2.49 2.49 5 0 0.000288818 0.0722044 1.44409 0.000315443 2.4022E-07 1.09219 4.16285E+06 1313.14 3170.14 1.18824 10.701 537.583 0.965896 0.0809318 0.969281
5.0 4e-6 1.00e-6 2.495 2.495 5 0 0.000290395 0.0725987 1.45197 0.000315988 2.4128E-07 1.08813 4144570 1309.63 3164.68 1.18901 10.7065 538.33 0.965902 0.0809649 0.969289
5.0 4e-6 1.00e-6 2.5 2.5 5 0 0.000291975 0.0729937 1.45987 0.00031653 2.42344E-07 1.0841 4.12637E+06 1306.12 3159.26 1.18977 10.712 539.076 0.965908 0.0809979 0.969298
5.0 5e-6 0.60e-6 0.5 0.5 5 0 2.41884E-10 4.83768E-08 1.20942E-06 5.66057E-09 2.24988E-11 23.402 4.44468E+10 251.594 176661000 0.00377052 6.47927 172.213 0.998994 0.0388178 0.999748
5.0 5e-6 0.60e-6 0.505 0.505 5 0 2.72522E-10 5.45044E-08 1.36261E-06 6.38954E-09 2.54085E-11 23.446 3.93569E+10 251.473 156506000 0.00400712 6.47928 172.214 0.998979 0.0388179 0.999732
5.0 5e-6 0.60e-6 0.51 0.51 5 0 3.07104E-10 6.14208E-08 1.53552E-06 7.21171E-09 2.86926E-11 23.483 3.48522E+10 251.344 138663000 0.00425844 6.47929 172.214 0.998962 0.0388182 0.999716
5.0 5e-6 0.60e-6 0.515 0.515 5 0 3.46134E-10 6.92268E-08 1.73067E-06 8.13887E-09 3.2399E-11 23.5136 3.08652E+10 251.208 122867000 0.00452538 6.4793 172.215 0.998944 0.0388186 0.999698
5.0 5e-6 0.60e-6 0.52 0.52 5 0 3.9018E-10 7.80359E-08 1.9509E-06 9.18425E-09 3.65814E-11 23.5385 2.73363E+10 251.063 1.08882E+08 0.00480889 6.47931 172.215 0.998925 0.0388191 0.999679
5.0 5e-6 0.60e-6 0.525 0.525 5 0 4.3988E-10 8.79759E-08 2.1994E-06 1.03627E-08 4.13005E-11 23.5581 2.42128E+10 250.91 96499600 0.00510998 6.47932 172.216 0.998905 0.0388197 0.999659
5.0 5e-6 0.60e-6 0.53 0.53 5 0 4.95953E-10 9.91907E-08 2.47977E-06 1.16911E-08 4.66246E-11 23.5729 2.14479E+10 250.749 85535400 0.00542972 6.47934 172.217 0.998884 0.0388204 0.999638
5.0 5e-6 0.60e-6 0.535 0.535 5 0 5.59211E-10 1.11842E-07 2.79606E-06 1.3188E-08 5.26304E-11 23.5832 1.90004E+10 250.577 75826500 0.00576924 6.47935 172.217 0.998861 0.0388213 0.999615
5.0 5e-6 0.60e-6 0.54 0.54 5 0 6.30563E-10 1.26113E-07 3.15282E-06 1.48746E-08 5.94043E-11 23.5894 1.68338E+10 250.396 67228600 0.00612972 6.47937 172.218 0.998837 0.0388223 0.999591
5.0 5e-6 0.60e-6 0.545 0.545 5 0 7.11035E-10 1.42207E-07 3.55518E-06 1.67746E-08 6.70435E-11 23.5918 1.49157E+10 250.204 59614000 0.00651244 6.47939 172.219 0.998811 0.0388234 0.999565
5.0 5e-6 0.60e-6 0.55 0.55 5 0 8.01779E-10 1.60356E-07 4.0089E-06 1.89144E-08 7.56571E-11 23.5905 1.32175E+10 250.002 52869800 0.00691872 6.47941 172.22 0.998784 0.0388247 0.999538
5.0 5e-6 0.60e-6 0.555 0.555 5 0 9.04091E-10 1.80818E-07 4.52045E-06 2.13238E-08 8.53679E-11 23.5859 1.1714E+10 249.787 46895900 0.00734997 6.47943 172.221 0.998755 0.0388261 0.99951
5.0 5e-6 0.60e-6 0.56 0.56 5 0 1.01943E-09 2.03885E-07 5.09713E-06 2.40362E-08 9.63138E-11 23.5782 1.03827E+10 249.561 41604000 0.00780769 6.47946 172.223 0.998725 0.0388277 0.999479
5.0 5e-6 0.60e-6 0.565 0.565 5 0 1.14942E-09 2.29884E-07 5.74709E-06 2.70887E-08 1.0865E-10 23.5673 9.2039E+09 249.322 36915700 0.00829343 6.47949 172.224 0.998692 0.0388294 0.999447
5.0 5e-6 0.60e-6 0.57 0.57 5 0 1.29591E-09 2.59181E-07 6.47954E-06 3.05233E-08 1.22549E-10 23.5536 8.15999E+09 249.07 32761900 0.00880885 6.47953 172.226 0.998658 0.0388313 0.999412
5.0 5e-6 0.60e-6 0.575 0.575 5 0 1.46095E-09 2.9219E-07 7.30476E-06 3.43865E-08 1.38208E-10 23.537 7.23549E+09 248.803 2.90812E+07 0.00935571 6.47957 172.228 0.998621 0.0388334 0.999376
5.0 5e-6 0.60e-6 0.58 0.58 5 0 1.64687E-09 3.29373E-07 8.23433E-06 3.87306E-08 1.55844E-10 23.5178 6.41668E+09 248.522 25819400 0.00993584 6.47961 172.23 0.998583 0.0388357 0.999337
5.0 5e-6 0.60e-6 0.585 0.585 5 0 1.85625E-09 3.71249E-07 9.28123E-06 4.3614E-08 1.75703E-10 23.4958 5.69143E+09 248.226 22928400 0.0105512 6.47966 172.233 0.998541 0.0388382 0.999297
5.0 5e-6 0.60e-6 0.59 0.59 5 0 2.092E-09 4.18399E-07 1.046E-05 4.91016E-08 1.98059E-10 23.4712 5.04899E+09 247.913 20365900 0.0112038 6.47972 172.236 0.998498 0.0388408 0.999253
5.0 5e-6 0.60e-6 0.595 0.595 5 0 2.35738E-09 4.71475E-07 1.17869E-05 5.52662E-08 2.23222E-10 23.444 4.47985E+09 247.585 18094200 0.0118957 6.47978 172.239 0.998452 0.0388437 0.999207
5.0 5e-6 0.60e-6 0.6 0.6 5 0 2.65603E-09 5.31207E-07 1.32802E-05 6.21887E-08 2.51534E-10 23.4141 3.97561E+09 247.238 1.60801E+07 0.0126294 6.47985 172.242 0.998403 0.0388469 0.999158
5.0 5e-6 0.60e-6 0.605 0.605 5 0 2.99206E-09 5.98411E-07 1.49603E-05 6.99593E-08 2.8338E-10 23.3817 3.52882E+09 246.874 14294000 0.013407 6.47993 172.246 0.998351 0.0388502 0.999107
5.0 5e-6 0.60e-6 0.61 0.61 5 0 3.37001E-09 6.74002E-07 1.68501E-05 7.86784E-08 3.19193E-10 23.3466 3.1329E+09 246.491 12710000 0.0142312 6.48002 172.251 0.998296 0.0388539 0.999052
5.0 5e-6 0.60e-6 0.615 0.615 5 0 3.795E-09 7.59001E-07 1.8975E-05 8.84574E-08 3.59452E-10 23.3089 2.78201E+09 246.089 11304900 0.0151044 6.48012 172.256 0.998238 0.0388578 0.998994
5.0 5e-6 0.60e-6 0.62 0.62 5 0 4.27274E-09 8.54549E-07 2.13637E-05 9.94203E-08 4.04695E-10 23.2685 2.471E+09 245.667 10058300 0.0160295 6.48023 172.261 0.998176 0.0388621 0.998933
5.0 5e-6 0.60e-6 0.625 0.625 5 0 4.8096E-09 9.6192E-07 2.4048E-05 1.11705E-07 4.5552E-10 23.2253 2.19529E+09 245.224 8952180 0.0170094 6.48036 172.268 0.998111 0.0388666 0.998868
5.0 5e-6 0.60e-6 0.63 0.63 5 0 5.41268E-09 1.08254E-06 2.70634E-05 1.25463E-07 5.12595E-10 23.1794 1950860000 244.76 7970490 0.0180469 6.4805 172.275 0.998042 0.0388716 0.998799
5.0 5e-6 0.60e-6 0.635 0.635 5 0 6.08992E-09 1.21798E-06 3.04496E-05 1.40864E-07 5.76662E-10 23.1307 1734120000 244.274 7099050 0.0191452 6.48066 172.283 0.997969 0.0388769 0.998726
5.0 5e-6 0.60e-6 0.64 0.64 5 0 6.85014E-09 1.37003E-06 3.42507E-05 1.58094E-07 6.48549E-10 23.079 1541900000 243.766 6325330 0.0203076 6.48084 172.292 0.997892 0.0388827 0.998649
5.0 5e-6 0.60e-6 0.645 0.645 5 0 7.70318E-09 1.54064E-06 3.85159E-05 1.77361E-07 7.29174E-10 23.0244 1371410000 243.235 5638220 0.0215375 6.48104 172.302 0.99781 0.0388889 0.998567
5.0 5e-6 0.60e-6 0.65 0.65 5 0 8.65997E-09 1.73199E-06 4.32998E-05 1.98891E-07 8.19558E-10 22.9667 1220170000 242.681 5027880 0.0228384 6.48126 172.313 0.997724 0.0388957 0.998481
5.0 5e-6 0.60e-6 0.655 0.655 5 0 9.73266E-09 1.94653E-06 4.86633E-05 2.22936E-07 9.20831E-10 22.9059 1085980000 242.103 4485600 0.024214 6.48151 172.326 0.997632 0.0389029 0.99839
5.0 5e-6 0.60e-6 0.66 0.66 5 0 1.09348E-08 2.18695E-06 5.46738E-05 2.49772E-07 1.03425E-09 22.842 966886000 241.501 4003660 0.025668 6.48179 172.34 0.997536 0.0389108 0.998294
5.0 5e-6 0.60e-6 0.665 0.665 5 0 1.22812E-08 2.45624E-06 6.14061E-05 2.79703E-07 1.1612E-09 22.7748 861181000 240.875 3575220 0.0272046 6.48211 172.355 0.997434 0.0389194 0.998193
5.0 5e-6 0.60e-6 0.67 0.67 5 0 1.37886E-08 2.75773E-06 6.89432E-05 3.13062E-07 1.30321E-09 22.7043 767337000 240.224 3194250 0.0288276 6.48246 172.373 0.997326 0.0389287 0.998086
5.0 5e-6 0.60e-6 0.675 0.675 5 0 1.54754E-08 3.09508E-06 7.73771E-05 3.50216E-07 1.46198E-09 22.6305 684006000 239.55 2.85538E+06 0.0305414 6.48285 172.393 0.997213 0.0389388 0.997973
5.0 5e-6 0.60e-6 0.68 0.68 5 0 1.73618E-08 3.47237E-06 8.68092E-05 3.91565E-07 1.63937E-09 22.5532 609992000 238.851 2.55386E+06 0.0323503 6.48329 172.415 0.997093 0.0389498 0.997854
5.0 5e-6 0.60e-6 0.685 0.685 5 0 1.94704E-08 3.89407E-06 9.73518E-05 4.37546E-07 1.83743E-09 22.4724 544239000 238.129 2285480 0.0342588 6.48378 172.439 0.996967 0.0389618 0.997728
5.0 5e-6 0.60e-6 0.69 0.69 5 0 2.18258E-08 4.36516E-06 0.000109129 4.88637E-07 2.05842E-09 22.3881 485808000 237.384 2046510 0.0362714 6.48432 172.467 0.996834 0.0389748 0.997596
5.0 5e-6 0.60e-6 0.695 0.695 5 0 2.44554E-08 4.89109E-06 0.000122277 5.45359E-07 2.30483E-09 22.3001 4.33872E+08 236.616 1833650 0.0383929 6.48493 172.498 0.996694 0.038989 0.997456
5.0 5e-6 0.60e-6 0.7 0.7 5 0 2.73894E-08 5.47788E-06 0.000136947 6.08279E-07 2.57934E-09 22.2086 387696000 235.827 1643980 0.040628 6.48561 172.532 0.996547 0.0390046 0.99731
5.0 5e-6 0.60e-6 0.705 0.705 5 0 3.06607E-08 6.13215E-06 0.000153304 6.78012E-07 2.88494E-09 22.1134 346627000 235.017 1474900 0.0429817 6.48637 172.57 0.996391 0.0390215 0.997155
5.0 5e-6 0.60e-6 0.71 0.71 5 0 3.43058E-08 6.86117E-06 0.000171529 7.55226E-07 3.22486E-09 22.0145 310091000 234.188 1.32411E+06 0.0454588 6.48721 172.612 0.996228 0.03904 0.996993
5.0 5e-6 0.60e-6 0.715 0.715 5 0 3.83646E-08 7.67292E-06 0.000191823 8.40644E-07 3.60262E-09 21.912 277575000 233.342 1189560 0.0480645 6.48814 172.659 0.996057 0.0390602 0.996823
5.0 5e-6 0.60e-6 0.72 0.72 5 0 4.28808E-08 8.57615E-06 0.000214404 9.35048E-07 4.02206E-09 21.8058 248629000 232.48 1069460 0.0508037 6.48918 172.712 0.995877 0.0390823 0.996644
5.0 5e-6 0.60e-6 0.725 0.725 5 0 4.79022E-08 9.58044E-06 0.000239511 1.03928E-06 4.48732E-09 21.6959 222850000 231.604 962203 0.0536816 6.49033 172.77 0.995689 0.0391065 0.996456
5.0 5e-6 0.60e-6 0.73 0.73 5 0 5.34812E-08 1.06962E-05 0.000267406 1.15426E-06 5.00291E-09 21.5825 199884000 230.717 866358 0.0567033 6.49161 172.834 0.995491 0.039133 0.99626
5.0 5e-6 0.60e-6 0.735 0.735 5 0 5.96749E-08 1.1935E-05 0.000298375 1.28095E-06 5.57368E-09 21.4655 179415000 229.822 780669 0.0598739 6.49302 172.905 0.995284 0.0391619 0.996054
5.0 5e-6 0.60e-6 0.74 0.74 5 0 6.65457E-08 1.33091E-05 0.000332728 1.42042E-06 6.20486E-09 21.3451 161164000 228.921 704017 0.0631984 6.49458 172.984 0.995067 0.0391936 0.995839
5.0 5e-6 0.60e-6 0.745 0.745 5 0 7.41613E-08 1.48323E-05 0.000370807 1.57379E-06 6.90207E-09 21.2212 144884000 228.017 635408 0.0666818 6.49631 173.072 0.99484 0.0392282 0.995613
5.0 5e-6 0.60e-6 0.75 0.75 5 0 8.25957E-08 1.65191E-05 0.000412979 1.74228E-06 7.67133E-09 21.094 130356000 227.115 573962 0.070329 6.49821 173.168 0.994603 0.039266 0.995378
5.0 5e-6 0.60e-6 0.755 0.755 5 0 9.1929E-08 1.83858E-05 0.000459645 1.92717E-06 8.51906E-09 20.9637 117384000 226.219 518896 0.0741449 6.50031 173.274 0.994356 0.0393074 0.995132
5.0 5e-6 0.60e-6 0.76 0.76 5 0 1.02248E-07 2.04496E-05 0.00051124 2.12986E-06 9.45212E-09 20.8303 105796000 225.331 469515 0.0781341 6.50262 173.391 0.994098 0.0393525 0.994876
5.0 5e-6 0.60e-6 0.765 0.765 5 0 1.13647E-07 2.27295E-05 0.000568237 2.35181E-06 1.04778E-08 20.694 95440100 224.457 425204 0.0823011 6.50516 173.52 0.993829 0.0394017 0.994609
5.0 5e-6 0.60e-6 0.77 0.77 5 0 1.26229E-07 2.52458E-05 0.000631145 2.59462E-06 1.16037E-08 20.5549 86179200 223.602 385413 0.0866503 6.50795 173.661 0.993549 0.0394555 0.994332
5.0 5e-6 0.60e-6 0.775 0.775 5 0 1.40103E-07 2.80206E-05 0.000700515 2.85994E-06 1.28381E-08 20.4131 77893100 222.77 349658 0.0911858 6.511 173.816 0.993258 0.039514 0.994044
5.0 5e-6 0.60e-6 0.78 0.78 5 0 1.55389E-07 3.10777E-05 0.000776943 3.14957E-06 1.41894E-08 20.269 70475000 221.966 317504 0.0959113 6.51435 173.986 0.992956 0.0395776 0.993744
5.0 5e-6 0.60e-6 0.785 0.785 5 0 1.72214E-07 3.44429E-05 0.000861072 3.46539E-06 1.56666E-08 20.1225 6.38299E+07 221.196 288568 0.100831 6.518 174.171 0.992642 0.0396468 0.993434
5.0 5e-6 0.60e-6 0.79 0.79 5 0 1.90719E-07 3.81437E-05 0.000953593 3.80942E-06 1.72791E-08 19.974 5.78734E+07 220.464 262507 0.105947 6.52198 174.374 0.992318 0.039722 0.993112
5.0 5e-6 0.60e-6 0.795 0.795 5 0 2.1105E-07 4.221E-05 0.00105525 4.18376E-06 1.90365E-08 19.8236 52530800 219.776 239019 0.111263 6.52632 174.595 0.991982 0.0398034 0.99278
5.0 5e-6 0.60e-6 0.8 0.8 5 0 2.33369E-07 4.66737E-05 0.00116684 4.59068E-06 2.09488E-08 19.6714 47735500 219.139 217833 0.116782 6.53103 174.835 0.991634 0.0398916 0.992437
5.0 5e-6 0.60e-6 0.805 0.805 5 0 2.57846E-07 5.15692E-05 0.00128923 5.03253E-06 2.30263E-08 19.5176 43428500 218.555 198707 0.122505 6.53615 175.097 0.991276 0.039987 0.992082
5.0 5e-6 0.60e-6 0.81 0.81 5 0 2.84667E-07 5.69333E-05 0.00142333 5.51181E-06 2.52798E-08 19.3624 39557300 218.032 181429 0.128436 6.54169 175.38 0.990907 0.0400899 0.991718
5.0 5e-6 0.60e-6 0.815 0.815 5 0 3.14027E-07 6.28054E-05 0.00157013 6.03114E-06 2.772E-08 19.2058 36075100 217.574 165806 0.134574 6.54768 175.687 0.990527 0.0402009 0.991342
5.0 5e-6 0.60e-6 0.82 0.82 5 0 3.46138E-07 6.92275E-05 0.00173069 6.59327E-06 3.03578E-08 19.0481 32940500 217.186 151670 0.140922 6.55415 176.018 0.990136 0.0403202 0.990957
5.0 5e-6 0.60e-6 0.825 0.825 5 0 3.81224E-07 7.62448E-05 0.00190612 7.20108E-06 3.32043E-08 18.8894 30116600 216.872 138868 0.14748 6.56111 176.375 0.989736 0.0404484 0.990562
5.0 5e-6 0.60e-6 0.83 0.83 5 0 4.19526E-07 8.39051E-05 0.00209763 7.85754E-06 3.62707E-08 18.7296 27570500 216.636 127266 0.154247 6.56859 176.76 0.989325 0.0405858 0.990157
5.0 5e-6 0.60e-6 0.835 0.835 5 0 4.61298E-07 9.22596E-05 0.00230649 8.56579E-06 3.9568E-08 18.5689 25273000 216.483 116743 0.161225 6.57662 177.173 0.988905 0.0407328 0.989744
5.0 5e-6 0.60e-6 0.84 0.84 5 0 5.06812E-07 0.000101362 0.00253406 9.32904E-06 4.31072E-08 18.4073 23198000 216.415 107192 0.168411 6.58521 177.617 0.988477 0.0408897 0.989322
5.0 5e-6 0.60e-6 0.845 0.845 5 0 5.56357E-07 0.000111271 0.00278178 1.01506E-05 4.68991E-08 18.2448 21322400 216.435 98516.4 0.175806 6.59439 178.091 0.988039 0.041057 0.988892
5.0 5e-6 0.60e-6 0.85 0.85 5 0 6.10236E-07 0.000122047 0.00305118 1.10339E-05 5.09543E-08 18.0813 19625400 216.545 90629.9 0.183407 6.60417 178.598 0.987594 0.0412348 0.988455
5.0 5e-6 0.60e-6 0.855 0.855 5 0 6.68774E-07 0.000133755 0.00334387 1.19824E-05 5.52829E-08 17.9169 18088800 216.746 83456 0.191211 6.61457 179.138 0.987142 0.0414235 0.98801
5.0 5e-6 0.60e-6 0.86 0.86 5 0 7.32309E-07 0.000146462 0.00366155 1.29995E-05 5.98947E-08 17.7514 16696000 217.04 76925.8 0.199217 6.6256 179.712 0.986683 0.0416233 0.98756
5.0 5e-6 0.60e-6 0.865 0.865 5 0 8.012E-07 0.00016024 0.004006 1.4089E-05 6.4799E-08 17.5848 1.54323E+07 217.426 70977.5 0.207422 6.63729 180.322 0.986218 0.0418345 0.987105
5.0 5e-6 0.60e-6 0.87 0.87 5 0 8.75824E-07 0.000175165 0.00437912 1.52542E-05 7.00043E-08 17.417 14284800 217.904 65555.7 0.21582 6.64963 180.967 0.985748 0.0420571 0.986644
5.0 5e-6 0.60e-6 0.875 0.875 5 0 9.56574E-07 0.000191315 0.00478287 1.64987E-05 7.55186E-08 17.2477 1.32418E+07 218.472 60610.7 0.22441 6.66264 181.65 0.985273 0.0422912 0.98618
5.0 5e-6 0.60e-6 0.88 0.88 5 0 1.04386E-06 0.000208772 0.0052193 1.7826E-05 8.13492E-08 17.077 12292700 219.129 56097.9 0.233184 6.67632 182.369 0.984794 0.042537 0.985713
5.0 5e-6 0.60e-6 0.885 0.885 5 0 1.13811E-06 0.000227623 0.00569057 1.92393E-05 8.75024E-08 16.9045 11428300 219.872 51977 0.24214 6.69068 183.127 0.984313 0.0427944 0.985243
5.0 5e-6 0.60e-6 0.89 0.89 5 0 1.23978E-06 0.000247956 0.0061989 2.07419E-05 9.39837E-08 16.7303 1.06401E+07 220.696 48211.7 0.25127 6.70571 183.922 0.98383 0.0430633 0.984772
5.0 5e-6 0.60e-6 0.895 0.895 5 0 1.34932E-06 0.000269863 0.00674658 2.23367E-05 1.00797E-07 16.5541 9920880 221.6 44769.4 0.260568 6.72141 184.756 0.983345 0.0433437 0.9843
5.0 5e-6 0.60e-6 0.9 0.9 5 0 1.4672E-06 0.00029344 0.00733601 2.40266E-05 1.07947E-07 16.3758 9263770 222.577 41620.6 0.270028 6.73777 185.627 0.98286 0.0436354 0.983828
5.0 5e-6 0.60e-6 0.905 0.905 5 0 1.59392E-06 0.000318785 0.00796961 2.5814E-05 1.15436E-07 16.1953 8662820 223.622 38738.7 0.279643 6.75479 186.537 0.982375 0.0439382 0.983357
5.0 5e-6 0.60e-6 0.91 0.91 5 0 1.72998E-06 0.000345996 0.0086499 2.77012E-05 1.23264E-07 16.0124 8112660 224.73 36099.6 0.289403 6.77244 187.484 0.981891 0.0442517 0.982888
5.0 5e-6 0.60e-6 0.915 0.915 5 0 1.87589E-06 0.000375177 0.00937944 2.969E-05 1.31432E-07 15.8272 7.60847E+06 225.896 33681.4 0.299301 6.79071 188.469 0.981409 0.0445758 0.982421
5.0 5e-6 0.60e-6 0.92 0.92 5 0 2.03216E-06 0.000406432 0.0101608 3.17819E-05 1.3994E-07 15.6395 7145930 227.111 31464.4 0.309328 6.80958 189.489 0.980929 0.0449099 0.981957
5.0 5e-6 0.60e-6 0.925 0.925 5 0 2.19933E-06 0.000439865 0.0109966 3.3978E-05 1.48784E-07 15.4493 6.72113E+06 228.371 29430.8 0.319474 6.82903 190.546 0.980453 0.0452536 0.981497
5.0 5e-6 0.60e-6 0.93 0.93 5 0 2.37791E-06 0.000475583 0.0118896 3.62789E-05 1.57963E-07 15.2566 6330600 229.667 27564.3 0.329729 6.84904 191.637 0.979981 0.0456066 0.981042
5.0 5e-6 0.60e-6 0.935 0.935 5 0 2.56846E-06 0.000513691 0.0128423 3.86846E-05 1.67471E-07 15.0614 5971180 230.993 25850.1 0.340083 6.86957 192.762 0.979514 0.0459683 0.980592
5.0 5e-6 0.60e-6 0.94 0.94 5 0 2.77148E-06 0.000554296 0.0138574 4.1195E-05 1.77304E-07 14.8639 5640050 232.342 24274.8 0.350524 6.89059 193.919 0.979051 0.0463381 0.980147
5.0 5e-6 0.60e-6 0.945 0.945 5 0 2.98752E-06 0.000597504 0.0149376 4.38091E-05 1.87454E-07 14.664 5334650 233.706 22826.3 0.361041 6.91208 195.108 0.978595 0.0467156 0.979709
5.0 5e-6 0.60e-6 0.95 0.95 5 0 3.21709E-06 0.000643417 0.0160854 4.65255E-05 1.97914E-07 14.462 5052690 235.079 21493.6 0.371622 6.934 196.325 0.978145 0.0471 0.979278
5.0 5e-6 0.60e-6 0.955 0.955 5 0 3.4607E-06 0.000692141 0.0173035 4.93425E-05 2.08677E-07 14.2579 4792100 236.454 20266.5 0.382255 6.95632 197.572 0.977701 0.0474909 0.978854
5.0 5e-6 0.60e-6 0.96 0.96 5 0 3.71887E-06 0.000743774 0.0185943 5.22577E-05 2.19732E-07 14.052 4.55099E+06 237.824 19136 0.392928 6.979 198.844 0.977265 0.0478875 0.978438
5.0 5e-6 0.60e-6 0.965 0.965 5 0 3.99207E-06 0.000798414 0.0199604 5.52681E-05 2.3107E-07 13.8445 4.32769E+06 239.183 18093.6 0.403629 7.00201 200.142 0.976837 0.0482892 0.97803
5.0 5e-6 0.60e-6 0.97 0.97 5 0 4.28078E-06 0.000856157 0.0214039 5.83706E-05 2.4268E-07 13.6355 4.12065E+06 240.525 17131.9 0.414343 7.0253 201.462 0.976416 0.0486954 0.97763
5.0 5e-6 0.60e-6 0.975 0.975 5 0 4.58546E-06 0.000917092 0.0229273 6.15615E-05 2.54551E-07 13.4254 3928490 241.844 16243.9 0.42506 7.04886 202.805 0.976004 0.0491055 0.977239
5.0 5e-6 0.60e-6 0.98 0.98 5 0 4.90654E-06 0.000981308 0.0245327 6.48365E-05 2.66669E-07 13.2143 3749960 243.134 15423.4 0.435766 7.07263 204.166 0.975601 0.0495187 0.976857
5.0 5e-6 0.60e-6 0.985 0.985 5 0 5.24443E-06 0.00104889 0.0262222 6.81912E-05 2.79024E-07 13.0026 3583920 244.392 14664.6 0.446448 7.09658 205.546 0.975206 0.0499346 0.976484
5.0 5e-6 0.60e-6 0.99 0.99 5 0 5.59953E-06 0.00111991 0.0279976 7.16209E-05 2.91601E-07 12.7905 3429340 245.613 13962.4 0.457094 7.12069 206.942 0.97482 0.0503525 0.97612
5.0 5e-6 0.60e-6 0.995 0.995 5 0 5.97219E-06 0.00119444 0.0298609 7.51205E-05 3.04388E-07 12.5784 3285280 246.792 13311.9 0.467693 7.14491 208.353 0.974444 0.0507717 0.975765
5.0 5e-6 0.60e-6 1 1 5 0 6.36276E-06 0.00127255 0.0318138 7.86847E-05 3.17371E-07 12.3664 3150880 247.926 12709 0.478232 7.16922 209.777 0.974076 0.0511917 0.975421
5.0 5e-6 0.60e-6 1.005 1.005 5 0 6.77154E-06 0.00135431 0.0338577 8.2308E-05 3.30537E-07 12.155 3025380 249.013 12149.5 0.488701 7.19359 211.212 0.973718 0.051612 0.975085
5.0 5e-6 0.60e-6 1.01 1.01 5 0 7.19881E-06 0.00143976 0.0359941 8.59849E-05 3.43871E-07 11.9443 2908060 250.05 11629.9 0.499088 7.21799 212.658 0.97337 0.0520319 0.974759
5.0 5e-6 0.60e-6 1.015 1.015 5 0 7.64484E-06 0.00152897 0.0382242 8.97097E-05 3.57361E-07 11.7347 2798290 251.034 11147.1 0.509383 7.2424 214.111 0.973031 0.0524511 0.974443
5.0 5e-6 0.60e-6 1.02 1.02 5 0 8.10984E-06 0.00162197 0.0405492 9.34769E-05 3.70991E-07 11.5263 2695480 251.965 10697.8 0.519577 7.26678 215.572 0.972701 0.0528691 0.974137
5.0 5e-6 0.60e-6 1.025 1.025 5 0 8.59401E-06 0.0017188 0.0429701 9.72806E-05 3.8475E-07 11.3196 2599090 252.841 10279.5 0.529661 7.29112 217.039 0.97238 0.0532853 0.973839
5.0 5e-6 0.60e-6 1.03 1.03 5 0 9.09752E-06 0.0018195 0.0454876 0.000101115 3.98623E-07 11.1146 2508640 253.662 9889.69 0.539626 7.3154 218.51 0.972069 0.0536994 0.973551
5.0 5e-6 0.60e-6 1.035 1.035 5 0 9.6205E-06 0.0019241 0.0481025 0.000104976 4.12597E-07 10.9117 2423670 254.426 9526.02 0.549465 7.33959 219.985 0.971768 0.054111 0.973273
5.0 5e-6 0.60e-6 1.04 1.04 5 0 1.01631E-05 0.00203261 0.0508154 0.000108856 4.26661E-07 10.711 2343780 255.135 9186.43 0.559171 7.36369 221.462 0.971475 0.0545197 0.973004
5.0 5e-6 0.60e-6 1.045 1.045 5 0 1.07253E-05 0.00214506 0.0536266 0.000112752 4.408E-07 10.5127 2268600 255.789 8869.04 0.568738 7.38768 222.941 0.971191 0.0549252 0.972743
5.0 5e-6 0.60e-6 1.05 1.05 5 0 1.13073E-05 0.00226146 0.0565364 0.000116657 4.55004E-07 10.317 2197780 256.388 8572.11 0.57816 7.41154 224.421 0.970917 0.0553272 0.972492
5.0 5e-6 0.60e-6 1.055 1.055 5 0 1.1909E-05 0.0023818 0.0595451 0.000120568 4.6926E-07 10.1241 2131020 256.933 8294.05 0.587434 7.43526 225.9 0.970651 0.0557254 0.972249
5.0 5e-6 0.60e-6 1.06 1.06 5 0 1.25305E-05 0.00250611 0.0626527 0.00012448 4.83557E-07 9.93415 2.06801E+06 257.426 8033.41 0.596555 7.45883 227.379 0.970394 0.0561196 0.972015
5.0 5e-6 0.60e-6 1.065 1.065 5 0 1.31718E-05 0.00263436 0.065859 0.000128389 4.97886E-07 9.74722 2008490 257.867 7788.86 0.60552 7.48225 228.856 0.970145 0.0565096 0.971789
5.0 5e-6 0.60e-6 1.07 1.07 5 0 1.38328E-05 0.00276656 0.0691641 0.000132289 5.12235E-07 9.56345 1.95223E+06 258.26 7559.18 0.614326 7.5055 230.332 0.969905 0.0568952 0.971572
5.0 5e-6 0.60e-6 1.075 1.075 5 0 1.45135E-05 0.0029027 0.0725675 0.000136179 5.26594E-07 9.38294 1899000 258.604 7343.26 0.622972 7.52858 231.805 0.969672 0.0572762 0.971362
